<<<<<<< HEAD
city,cluster,current_level_index,date,id,latitude,longitude,message,mode,progress_percentage,recommendation,ritmo,status,type,userId,user_id
Braga,Avançado,61.92,2026-05-09T22:12:02,LOK6t0q8udEV7JqQ0ZWM,41.55037918685051,-8.427877961449795,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,13.47,True,21.9643,matched,match,e1bd0a847e7079be,e1bd0a847e7079be
Porto,Avançado,73.62,2026-05-25T10:11:17,nUcyOyOHASkS4pG4giCD,41.164402423323665,-8.635341852523123,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,53.68,True,15.0367,active,invite,3bc1bf7fb69f3ba3,06bf6a628379e030
Braga,Moderado,59.08,2026-05-22T21:15:43,QqxTtBs0mFVpHSS3S5fz,41.545930310563534,-8.426969263146493,Bom progresso! Mantém a consistência.,Ritmo Expert,99.08,True,20.5342,pending,activity,75778bdb64d1008e,3bc1bf7fb69f3ba3
Braga,Iniciante,86.82,2026-05-15T03:11:38,ZzwGaGZBJjhzOThm30v7,41.54275466222521,-8.416564055190264,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,79.52,True,22.0561,pending,match,42ac1a2bf982f79c,ce246387dd078174
Lisboa,Iniciante,74.22,2026-05-27T02:43:13,bITTUFC2aSczNeQGrX4o,38.71832528060558,-9.13462368789297,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,81.77,True,18.1445,active,match,d4389e820d4f82fa,ec75a53f04901eec
Braga,Avançado,95.4,2026-05-26T10:03:42,qm1C6yyWjDDj0Gys95Ub,41.54443740562275,-8.426842854538837,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,77.6,True,20.9028,active,invite,517fc5ca69b652a5,1b38ab967d98cc4e
Braga,Avançado,15.82,2026-05-08T00:10:25,Zfg9JRQGR2ojsv9jOyvy,41.554038321896044,-8.416945452240471,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,52.76,True,23.5429,active,activity,04964f8452901231,04964f8452901231
Coimbra,Moderado,6.1,2026-05-11T04:40:56,BY4MH1U0vJVJUYCZh24n,40.20049447426266,-8.4138425500464,Bom progresso! Mantém a consistência.,Ritmo Avancado,11.51,True,18.8039,active,activity,1d3db575c4a79d75,a8c47673d6a4f85c
Lisboa,Iniciante,96.91,2026-05-06T08:23:16,xpqhncUgzCkvc6D0oOKm,38.723103170710345,-9.137335753693204,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,70.93,True,17.4741,active,match,72ba4e2f87adceb5,72ba4e2f87adceb5
Porto,Avançado,20.4,2026-05-11T09:36:49,Kk8kRXrS4KVtCSjI4WQy,41.14891236101803,-8.622329950105849,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,75.52,True,17.7994,active,activity,057c44d337463e07,bc74204126e384ca
Porto,Iniciante,56.16,2026-05-09T02:35:06,LnDx8fqg2auUHOOQFkxr,41.151082448234185,-8.641911021341539,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,58.21,True,15.771,pending,match,cbf338d836298cb7,cbf338d836298cb7
Braga,Avançado,58.27,2026-05-06T19:27:15,LNjVaevUUdOSqfiSfvbA,41.547295536262304,-8.43797376327339,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,28.38,True,15.7032,matched,activity,234da97fe615c6b7,e8c9832b5c388bb5
Porto,Avançado,91.57,2026-05-09T14:35:41,AAXKRPhL1Gzk3AqavPRM,41.153801922723254,-8.624910694286424,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,51.42,True,19.3272,pending,match,c7f34dc43387f858,cbf338d836298cb7
Porto,Moderado,5.51,2026-05-25T00:16:13,F3QjCj0MXUFtPsd2elQe,41.15213442699205,-8.642989222802974,Bom progresso! Mantém a consistência.,Ritmo Expert,6.31,True,17.5082,pending,invite,4c885efe7bde3ff4,514af2be7dc985d8
Coimbra,Moderado,15.56,2026-05-14T07:03:28,keI4foqe9au6MFbHHekn,40.20571563948342,-8.416255144714663,Bom progresso! Mantém a consistência.,Ritmo Avancado,91.61,True,18.9827,pending,invite,d57d393b16ba030e,d57d393b16ba030e
Lisboa,Moderado,86.07,2026-05-16T22:47:47,2RHFiHd4YaJHSnL1VNm6,38.72922936803909,-9.142914889352085,Bom progresso! Mantém a consistência.,Ritmo Expert,70.71,True,13.5302,matched,match,53c682ded6545e06,53c682ded6545e06
Coimbra,Avançado,38.51,2026-05-10T15:57:05,qpH1Af0cTpk1luAWsH6T,40.204228744336014,-8.422079883450946,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,39.95,True,17.7221,pending,invite,5afe6ceac06784f5,5a7b6516c51a4d4e
Porto,Iniciante,33.9,2026-05-18T03:44:31,gDUEZP49X4vFvjZVwhvB,41.158676155384896,-8.614362749432274,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,62.84,True,21.0904,active,activity,7182af742e04dc6d,7182af742e04dc6d
Braga,Moderado,18.89,2026-05-12T02:04:18,eilVZltyWkEhWIh0gad3,41.54254812831107,-8.42179596378321,Bom progresso! Mantém a consistência.,Ritmo Avancado,87.82,True,14.6432,active,activity,3811390588367f0e,ce246387dd078174
Porto,Avançado,13.25,2026-05-02T01:11:37,HUILFDEME9OzExXdTvB8,41.16810660778222,-8.62937170432003,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,32.21,True,18.0496,active,activity,0e52f2934d8ce165,c7f34dc43387f858
Lisboa,Moderado,29.62,2026-05-09T20:43:42,JquDhg90y2mEP7d4P1Yp,38.72413944393018,-9.1412366071349,Bom progresso! Mantém a consistência.,Ritmo Avancado,96.55,True,12.4362,pending,activity,c6a2d85265d19a41,c6a2d85265d19a41
Braga,Avançado,10.05,2026-05-08T19:33:14,lCjLnKqh4tyWjCAckJ5a,41.547891629530056,-8.42561812937389,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,30.42,True,14.0836,matched,invite,cb207a93391638cb,cb207a93391638cb
Coimbra,Avançado,68.16,2026-05-11T00:11:38,8fqxW0eGOL8fBIAE9RNy,40.20648765093069,-8.423246422007203,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,8.76,True,20.423,matched,invite,3c58290022ed11b1,55b620d8c0ab41e0
Lisboa,Moderado,65.22,2026-05-04T03:03:55,czaoMP2S97sMk3YuJnY0,38.72179884376649,-9.13977909500984,Bom progresso! Mantém a consistência.,Ritmo Avancado,12.22,True,17.0721,active,match,5a7b6516c51a4d4e,4c885efe7bde3ff4
Braga,Avançado,53.27,2026-05-26T18:54:39,5QtVRABbBfZZkrTbvzGD,41.54746651563583,-8.427916096137272,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,2.61,True,23.4662,pending,match,2618243a251bd83f,234da97fe615c6b7
Braga,Moderado,91.5,2026-05-11T15:21:08,Kya7RN5EKvjXPx5wlet2,41.54239872227575,-8.410672360014818,Bom progresso! Mantém a consistência.,Ritmo Iniciante,74.45,True,19.2973,pending,activity,72bd2672c948d2cb,72bd2672c948d2cb
Porto,Iniciante,16.04,2026-05-25T04:35:45,7qfFoyj3G2dvnR5SZVjt,41.168915345740274,-8.63303373793524,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,50.96,True,19.5918,active,match,1791998ac3161359,a8c47673d6a4f85c
Porto,Moderado,70.75,2026-05-21T03:46:15,croNOg08n6iZsYST0BFY,41.166953685499486,-8.63701149590404,Bom progresso! Mantém a consistência.,Ritmo Expert,83.17,True,14.7706,matched,invite,6588d11c4a11acb1,6588d11c4a11acb1
Lisboa,Avançado,72.27,2026-05-08T08:37:11,o22fteR1eiYrCJJCZrKx,38.73199988804989,-9.133394642452865,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,38.88,True,16.8447,pending,invite,1791998ac3161359,e8c9832b5c388bb5
Braga,Avançado,37.95,2026-05-03T13:47:01,7nuXScOGEJ5UAUJCHUYB,41.54709089149805,-8.436023386767591,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,85.49,True,15.8021,pending,invite,514af2be7dc985d8,6588d11c4a11acb1
Lisboa,Iniciante,19.6,2026-05-30T07:45:12,LmADAbCI2WpBJWlNZtb7,38.7296347477649,-9.139103091159168,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,40.32,True,14.8037,matched,activity,bb80f878cef35322,c6a2d85265d19a41
Lisboa,Moderado,91.62,2026-05-05T07:22:58,PbX3X70Nz63Fe6qwiCoi,38.71476717165371,-9.137999041518587,Bom progresso! Mantém a consistência.,Ritmo Avancado,41.71,True,19.9917,active,activity,e1bd0a847e7079be,5e1de20fecf98844
Porto,Avançado,98.43,2026-05-11T04:42:48,uYjEd3VTAjVq4RUpR7pz,41.16561108189305,-8.63305337652068,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,96.18,True,20.5935,active,invite,5a7b6516c51a4d4e,5a7b6516c51a4d4e
Porto,Iniciante,22.58,2026-05-06T20:02:19,oy0khZAWKwHxuPzoKWa0,41.16665494099867,-8.638396275197785,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,22.08,True,19.1968,active,activity,8f8c45c33ff51d0e,8f8c45c33ff51d0e
Braga,Iniciante,84.18,2026-05-24T08:37:18,SwFnUQEKuiDbDNve8ukR,41.54065511969782,-8.423909822365593,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,4.74,True,15.5158,matched,activity,923d0315f3ae2bb3,923d0315f3ae2bb3
Braga,Moderado,46.86,2026-05-18T11:45:43,3cZWhHJ9AQ2FJlRO1Ave,41.54916617495439,-8.423832554447277,Bom progresso! Mantém a consistência.,Ritmo Expert,0.33,True,18.9922,matched,match,5311a0642c2564ad,5311a0642c2564ad
Braga,Avançado,10.67,2026-05-06T02:11:29,YrC56DAOBH1sv1qZQOlF,41.55227915848303,-8.41897325693827,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,97.41,True,12.262,active,activity,34cbefbc28798720,34cbefbc28798720
Porto,Moderado,93.85,2026-05-05T06:43:44,29lwtDOg90jLWNniINKL,41.16656229670668,-8.625737171045072,Bom progresso! Mantém a consistência.,Ritmo Avancado,64.61,True,21.969,pending,activity,64a94f9052422a0c,4c885efe7bde3ff4
Braga,Moderado,10.7,2026-05-15T02:19:54,eCc6bbANWySkBGvwbGWt,41.550375105481486,-8.435409799824564,Bom progresso! Mantém a consistência.,Ritmo Expert,6.32,True,14.1055,active,invite,bc74204126e384ca,24d6a87b0598b02e
Coimbra,Moderado,46.72,2026-05-26T09:55:42,zRrOzv6ZIfPXY6wN6yz1,40.19823645235628,-8.419997588613201,Bom progresso! Mantém a consistência.,Ritmo Avancado,28.51,True,14.6386,active,match,0f98939ac68105bb,72ba4e2f87adceb5
Lisboa,Moderado,69.04,2026-05-28T09:46:02,SGoui1uDILazAQZkv0K7,38.72646013026184,-9.133347757865833,Bom progresso! Mantém a consistência.,Ritmo Avancado,33.05,True,18.3459,active,activity,72ba4e2f87adceb5,72ba4e2f87adceb5
Lisboa,Iniciante,80.81,2026-05-14T06:57:32,TjDKFLSkw3gNJ653RATl,38.716775761614414,-9.133505476467398,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,55.56,True,18.6125,active,activity,57e7d972b508815d,552b8d6c350cb13c
Lisboa,Iniciante,84.26,2026-05-08T18:16:05,wengYXcgY06a2VhdaEYh,38.718014856562924,-9.143278388369227,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,21.89,True,17.7818,active,invite,1d3db575c4a79d75,8f8c45c33ff51d0e
Braga,Avançado,22.5,2026-05-12T02:56:46,Qi6dqjJCaoKy4P1ypojz,41.54418750739336,-8.441268995286318,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,14.2,True,14.6696,pending,invite,82a83fc853728306,2a339e8954684016
Coimbra,Iniciante,85.91,2026-05-12T11:48:36,NFjGdAPfwKVXgyJBAhR6,40.20110401355836,-8.416810245956798,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,53.46,True,21.4,matched,match,42d576864f9952c7,42d576864f9952c7
Porto,Moderado,14.03,2026-05-26T13:30:41,q6WcYrjxT49gtMFqAnWr,41.16327973826973,-8.63285661356448,Bom progresso! Mantém a consistência.,Ritmo Avancado,45.49,True,12.9422,active,match,1d3db575c4a79d75,91d55d217a2af234
Coimbra,Avançado,1.28,2026-05-21T22:02:43,GsFRQaFPfhD7znYnB6Vy,40.20680052506902,-8.397457877869268,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,55.28,True,13.5502,matched,invite,04964f8452901231,04964f8452901231
Porto,Iniciante,99.17,2026-05-16T13:08:03,HxvZWRnbbeKJnzm49C5z,41.15843224645336,-8.613053525030706,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,87.59,True,17.6791,pending,activity,d4389e820d4f82fa,1d3db575c4a79d75
Lisboa,Avançado,76.18,2026-05-30T21:42:07,NVnHlmkTJC95gwMVVwwq,38.72313906520546,-9.132207344241674,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,11.27,True,14.2073,pending,activity,556be8558ce56421,93279918e60ec274
Coimbra,Iniciante,2.62,2026-05-29T02:11:02,MaWQtmpFd5y6e0N367CI,40.1973134823488,-8.405623815113424,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,18.45,True,21.6679,matched,invite,34cbefbc28798720,f7c6682ad24d37f8
Coimbra,Moderado,8.81,2026-05-21T21:44:51,RFLSAhATUCByESgw4YEg,40.21390193788601,-8.405204830695583,Bom progresso! Mantém a consistência.,Ritmo Avancado,45.94,True,14.4654,matched,invite,0e52f2934d8ce165,c6a2d85265d19a41
Porto,Moderado,59.08,2026-05-16T06:20:06,yf4RKdkkF7MptTBE96tH,41.166699781067216,-8.637584017504551,Bom progresso! Mantém a consistência.,Ritmo Avancado,53.08,True,22.6711,active,activity,3993ad7e2565b6b0,b8e78b83a62a0cb7
Lisboa,Iniciante,49.15,2026-05-11T09:09:08,zNm4ggFEYm0uvwYAoyKn,38.71851524357027,-9.13104794335606,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,48.09,True,21.1054,matched,activity,c85cdb0ef48d09c8,c85cdb0ef48d09c8
Lisboa,Iniciante,10.19,2026-05-19T16:22:38,m82Fzed3oulmO5nfMaFS,38.71549405393738,-9.125883542112852,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,85.71,True,21.7052,pending,invite,eb39e98aca20e7d3,eb39e98aca20e7d3
Porto,Iniciante,40.12,2026-05-10T12:36:42,afIdhMSBjjA5aR1VJfSL,41.152931534665186,-8.63779642035186,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,68.86,True,23.6613,matched,activity,e84878f982129128,e84878f982129128
Lisboa,Moderado,97.87,2026-05-24T15:52:38,KOvhnrVMJvYNI2iDZ2Oo,38.72950935835249,-9.134948597117228,Bom progresso! Mantém a consistência.,Ritmo Iniciante,20.78,True,18.2437,pending,match,63d3511e9e857901,c0014ea2ee2fdaea
Braga,Avançado,11.77,2026-05-19T16:21:43,ebyUYvaP2TI4lwTDkRzN,41.54648454653437,-8.412346518635218,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,46.12,True,14.9611,pending,match,1b38ab967d98cc4e,b572bc65fae8bec1
Coimbra,Avançado,34.72,2026-05-10T23:24:52,m8WqJnCWNUxkomBLTMC7,40.20773031727918,-8.412630979781655,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,9.32,True,17.691,pending,match,3993ad7e2565b6b0,3811390588367f0e
Braga,Iniciante,90.37,2026-05-21T00:35:54,Ngz3s0yll40dvOA10Whw,41.54518427220666,-8.431116677400142,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,58.71,True,16.3,matched,invite,c6a2d85265d19a41,c6a2d85265d19a41
Braga,Moderado,9.42,2026-05-04T17:46:02,jyZSqm98gEMQx9RIYjTW,41.550855940385254,-8.434998254599105,Bom progresso! Mantém a consistência.,Ritmo Expert,89.78,True,15.8724,active,invite,3b1338c1207d1e2e,8f8c45c33ff51d0e
Porto,Avançado,14.74,2026-05-18T11:42:47,Fr0mVsBr0IPhGzUH7qi2,41.160649821487226,-8.612652122414582,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,39.75,True,18.4526,active,match,3db4e6efff8b7518,3db4e6efff8b7518
Braga,Moderado,53.95,2026-05-20T04:31:51,uhINbiXRSsCko2k5oHI1,41.55229048185936,-8.419448318965326,Bom progresso! Mantém a consistência.,Ritmo Expert,99.8,True,17.0649,pending,activity,867d47425e9cccc7,bb80f878cef35322
Porto,Avançado,56.97,2026-05-01T05:54:31,8hxKQne9y4sMOmUDIdHw,41.17037949949581,-8.639490262362822,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,46.95,True,15.7434,active,activity,8e2e127651e9cbde,c0014ea2ee2fdaea
Lisboa,Avançado,89.58,2026-05-21T10:37:59,m8J6gQa9khbkwfHuHkY4,38.72163711089662,-9.125261099393182,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,89.69,True,17.2638,pending,activity,574582321d04df00,574582321d04df00
Lisboa,Moderado,97.96,2026-05-30T06:24:50,1j5v2c6Dv7okaQXXS8If,38.73081652917439,-9.142771431692037,Bom progresso! Mantém a consistência.,Ritmo Expert,81.76,True,19.6469,matched,invite,c0014ea2ee2fdaea,f7af4712fd6b9108
Coimbra,Avançado,28.23,2026-05-23T10:51:49,AvnZ7A581xkTdTv4VpKc,40.21049288727957,-8.415924403755334,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,4.61,True,20.8693,matched,match,7f281c8dbac1f799,7f281c8dbac1f799
Porto,Moderado,31.58,2026-05-18T11:20:18,wWOeieXk4Gz0QLI0jYUc,41.16100606276595,-8.635022668899264,Bom progresso! Mantém a consistência.,Ritmo Iniciante,36.14,True,13.1912,active,invite,da211edc7bac01a0,82a83fc853728306
Braga,Avançado,8.38,2026-05-20T07:10:01,UW6qQShnfQIrGQ9cmiGj,41.54896088337045,-8.442157086587029,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,87.52,True,17.0904,pending,invite,bb80f878cef35322,bb80f878cef35322
Coimbra,Moderado,54.18,2026-05-19T14:29:53,5Vgb3Js8zwyRqOTlmltU,40.201862475014885,-8.40496697068819,Bom progresso! Mantém a consistência.,Ritmo Expert,90.31,True,17.576,pending,match,3bc1bf7fb69f3ba3,a2fd30e5fa49ad53
Porto,Iniciante,40.05,2026-05-07T20:51:02,J2pjHtUJK42m65wKLPGx,41.165034803313375,-8.632407389320925,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,6.03,True,14.4524,active,match,e9da39984fb29dc6,e9da39984fb29dc6
Porto,Moderado,60.39,2026-05-23T20:14:22,Fl8TVgJVE2VFPpwNxRaG,41.15477380073236,-8.618924854888501,Bom progresso! Mantém a consistência.,Ritmo Expert,70.8,True,17.6409,matched,activity,ae7ec9246c4649bc,c9ab51cba10ae1e9
Coimbra,Avançado,38.06,2026-05-28T11:12:42,yBljpr8AiKVRCMhvhTUq,40.19413323571521,-8.415846097778525,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,2.63,True,18.444,matched,invite,ae7ec9246c4649bc,389da1f3a7c1d8de
Coimbra,Avançado,61.06,2026-05-01T07:43:55,MfOBhFIX4BgcATqLwtrf,40.200703927011276,-8.407193255227082,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,56.62,True,19.5565,active,activity,3c58290022ed11b1,d4389e820d4f82fa
Porto,Iniciante,93.8,2026-05-03T17:30:31,bgDt5G0nH80nBfjSHhoi,41.155870323962944,-8.614903671715963,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,64.35,True,18.2315,matched,activity,234da97fe615c6b7,8f8c45c33ff51d0e
Porto,Moderado,34.74,2026-05-23T06:12:15,qQmuF67AaxqdX5fxbnxp,41.16829635313544,-8.62899625270991,Bom progresso! Mantém a consistência.,Ritmo Avancado,25.05,True,15.3572,matched,activity,72bd2672c948d2cb,c7f34dc43387f858
Braga,Avançado,75.36,2026-05-11T10:20:18,7JdDsZxewO6NJzQvXQCo,41.538046336286165,-8.430203857990067,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,46.38,True,24.0361,matched,activity,c9ab51cba10ae1e9,c9ab51cba10ae1e9
Lisboa,Moderado,40.48,2026-05-19T19:00:20,v9eBgAAdf2OMSmdSypzb,38.72371910848102,-9.141730496789284,Bom progresso! Mantém a consistência.,Ritmo Iniciante,4.93,True,20.4874,matched,invite,131c7dd8f3ab4b35,1d3db575c4a79d75
Porto,Avançado,57.4,2026-05-26T19:50:34,OE0R3Fw0CLaP04yaYmUj,41.16630062712746,-8.634930966034744,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,56.71,True,19.6582,active,match,f879804e4456e5d4,c34c1310eab19c87
Porto,Moderado,23.58,2026-05-07T21:13:58,uw4mlIR0YklGyqqTQYhq,41.165128950635676,-8.635627569922052,Bom progresso! Mantém a consistência.,Ritmo Iniciante,55.31,True,21.0145,matched,activity,e9da39984fb29dc6,e9da39984fb29dc6
Coimbra,Moderado,85.25,2026-05-11T21:48:50,TcyWtmJcMm0iC9tnxbIn,40.20495133241168,-8.417635008424112,Bom progresso! Mantém a consistência.,Ritmo Expert,1.98,True,18.7338,active,invite,da211edc7bac01a0,5afe6ceac06784f5
Braga,Avançado,81.89,2026-05-17T14:57:04,iv1HN4qqWtSv0umfNcxw,41.553334382312244,-8.42157672255843,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,68.47,True,21.8589,matched,activity,6214b1b462c04096,b8e78b83a62a0cb7
Lisboa,Avançado,2.5,2026-05-30T08:53:05,bDiE6Or6KwKeALBaP9Gt,38.723870068690246,-9.137961372121135,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,7.32,True,18.1706,pending,match,517fc5ca69b652a5,64a94f9052422a0c
Porto,Moderado,74.18,2026-05-04T16:07:05,pYbWabV19nQTDvlZSKMs,41.16513118013516,-8.629944583639036,Bom progresso! Mantém a consistência.,Ritmo Expert,33.21,True,18.0052,active,match,da211edc7bac01a0,923d0315f3ae2bb3
Braga,Avançado,46.35,2026-05-09T21:37:13,uh6MVLNR8pBNwGSsgBXn,41.551098687947025,-8.437062608973037,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,57.73,True,19.9057,pending,activity,daf96d2280390dec,17b4966e9be4d8d8
Coimbra,Iniciante,25.74,2026-05-28T02:59:28,3JCY9Npb6Er0InEQXDyJ,40.20786922367392,-8.423198419623478,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,3.17,True,22.7291,active,match,9cbee3c1d7168837,a2fd30e5fa49ad53
Porto,Avançado,18.31,2026-05-27T19:45:15,nv4hAFdL3kwP9CCY9otF,41.16550375115566,-8.624395702571004,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,87.94,True,22.5361,matched,invite,574582321d04df00,389da1f3a7c1d8de
Porto,Moderado,2.08,2026-05-26T12:42:26,IEAL12hCqMC5Y4ayxl23,41.16690868746454,-8.634695341924102,Bom progresso! Mantém a consistência.,Ritmo Expert,60.03,True,19.7785,pending,invite,c837debb39dd1e68,de2dde23040292bc
Lisboa,Avançado,9.96,2026-05-03T17:18:41,yftGW6f4hEz5Kq8uQkFz,38.71971460545148,-9.125262846424533,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,20.2,True,19.5498,matched,match,bc74204126e384ca,517fc5ca69b652a5
Porto,Moderado,80.01,2026-05-05T15:45:05,OUNC0XH4iiLrThrbBfYj,41.14878503123526,-8.639151893301454,Bom progresso! Mantém a consistência.,Ritmo Avancado,68.64,True,20.0881,matched,invite,430f674c6dfe941a,8e7f2987241c2818
Braga,Iniciante,47.77,2026-05-29T04:36:29,oYgkywbdC8SvscAUogiY,41.54638065991882,-8.423828592799147,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,32.75,True,20.9569,matched,match,1b1cc9cee9f27003,430f674c6dfe941a
Porto,Iniciante,85.93,2026-05-19T20:12:37,P5w0h6UN3sL0FnGAmBjT,41.16388047196545,-8.63884303447546,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,15.91,True,21.8962,active,invite,131c7dd8f3ab4b35,6588d11c4a11acb1
Coimbra,Iniciante,44.43,2026-05-27T21:16:32,ZWSc2TsxdTmY0FS5YZYs,40.204017495434634,-8.417553303157645,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,22.82,True,17.2902,pending,match,c85cdb0ef48d09c8,eb39e98aca20e7d3
Braga,Moderado,20.78,2026-05-29T23:18:37,oe4BMAxbXoJ1lQbujF51,41.5507778190728,-8.431109499126654,Bom progresso! Mantém a consistência.,Ritmo Iniciante,0.88,True,21.9542,matched,invite,8e7f2987241c2818,82a83fc853728306
Coimbra,Iniciante,76.33,2026-05-26T02:56:09,HluK54wh3KgReazI3PKU,40.207983372365234,-8.415658257862944,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,11.35,True,19.029,matched,match,e84878f982129128,3c58290022ed11b1
Braga,Iniciante,17.49,2026-05-20T16:46:58,GHuVDErtIUnb2UDwS1wH,41.55133575256655,-8.426044914352241,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,31.03,True,19.9528,matched,match,c85cdb0ef48d09c8,18d281edb3671f44
Braga,Avançado,91.8,2026-05-19T01:48:11,V6uIFcTM3CHCiRjnuGKh,41.546428503354576,-8.425586328927311,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,68.37,True,22.1458,matched,invite,867d47425e9cccc7,867d47425e9cccc7
Lisboa,Iniciante,34.29,2026-05-05T11:01:42,68DPZWbm8Xo44LSbdrzU,38.72387518643739,-9.137738126420064,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,33.62,True,20.2412,pending,activity,f7c6682ad24d37f8,13db178cd9a1e37a
Lisboa,Avançado,43.8,2026-05-09T12:17:00,7ynLC8vNLItplRPdAJKs,38.72422404187918,-9.130229895106735,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,59.5,True,20.748,matched,activity,24d6a87b0598b02e,9d789fd91804129f
Porto,Moderado,17.5,2026-05-06T14:56:43,Q3YjfaL7hrMe5zTPXIXF,41.16467990321446,-8.634025913837132,Bom progresso! Mantém a consistência.,Ritmo Expert,62.61,True,16.8317,pending,match,d632e4ce536ec364,d632e4ce536ec364
Braga,Iniciante,69.51,2026-05-28T05:26:03,Brx1D4qPy4AEk1KeWuxr,41.543096611436994,-8.420991314856732,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,47.71,True,22.4949,matched,activity,04964f8452901231,04964f8452901231
Braga,Moderado,27.28,2026-05-28T05:31:35,1F9SvbGHi0ry7lhBvOEc,41.54703969017402,-8.427779543061185,Bom progresso! Mantém a consistência.,Ritmo Iniciante,63.19,True,20.0871,active,invite,c34c1310eab19c87,3db4e6efff8b7518
Braga,Moderado,22.62,2026-05-06T11:10:43,JkFz7XTCQ7B2YKOL97t6,41.55257447887219,-8.434049179451444,Bom progresso! Mantém a consistência.,Ritmo Iniciante,98.93,True,18.3782,pending,invite,102edb38b5ec347f,72ba4e2f87adceb5
Porto,Iniciante,97.1,2026-05-28T14:10:42,2pz5zD3epOtcN1xc54jA,41.16442186701005,-8.634542411743427,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,94.19,True,21.3032,active,activity,d57d393b16ba030e,d57d393b16ba030e
