acc,city,date,gyro,hr,id,latitude,longitude,ritmo,timestamp,userId,weather,weather_temperature
9.829677,Coimbra,03-05-2026 03:57:24,0.14,81.3,aQT7gK912kMcklXe5xX0,40.22201034525556,-8.444117224190753,16.665088,1777780644000,ce246387dd078174,,14.43
9.777172,Lisboa,02-05-2026 13:57:07,0.36,80.1,qIK6cLol5kw9mpnla9kp,38.74293432304143,-9.157420524055508,17.871611,1777730227000,c9ab51cba10ae1e9,,23.48
9.833986,Lisboa,19-05-2026 04:01:14,0.03,79.7,PZvw2dhN4UovsvYTR5co,38.69893070207555,-9.16325060419289,19.743861,1779163274000,1bd749deaf799034,,20.08
9.803444,Coimbra,28-05-2026 04:45:09,0.12,65.7,SYnNmWXpm4ks2pz6kLBi,40.20766834860997,-8.388158687436114,18.752768,1779943509000,d0825fdf3da3660c,,15.47
9.815824,Porto,28-05-2026 09:29:34,0.06,76.4,VIPohi19YrWrfk4LdCXv,41.17473968592587,-8.663049854988685,15.388002,1779960574000,c7f34dc43387f858,,17.11
9.80567,Porto,14-05-2026 00:28:39,0.4,70.6,fKn5CvNYgLilzCeSogEx,41.15163225592523,-8.622264985806247,19.134602,1778718519000,fb188f553674b4c4,,15.58
9.819956,Braga,21-05-2026 13:28:26,0.19,85.4,8rEujQ2GO6zqyg55jSb4,41.55741755673149,-8.45333234389011,16.3157,1779370106000,bbbe498ee44f6349,,22.03
9.798606,Coimbra,12-05-2026 02:18:06,0.79,76.4,aKLkQV4I5ru3irdmkTge,40.182805118008304,-8.388477404656793,18.890479,1778552286000,da211edc7bac01a0,,16.45
9.765894,Lisboa,18-05-2026 05:10:08,0.4,93.9,ugrnUXigLOgtpQ1dH2CF,38.7326185052377,-9.11437872970613,17.162455,1779081008000,9d789fd91804129f,,16.67
9.812793,Porto,01-05-2026 08:38:57,0.29,80.7,XIEFcBFOy1Km9n4pWkLL,41.16279784603652,-8.612176718920704,19.069971,1777624737000,8e7f2987241c2818,,19.98
9.811691,Braga,16-05-2026 13:34:17,0.06,89.1,BTYEizYlbVGrzEiQLXkx,41.56319530358569,-8.423506750279866,16.662492,1778938457000,eb39e98aca20e7d3,,18.23
9.812269,Lisboa,16-05-2026 11:31:28,0.28,81.9,xfYLzkJkll3waWgIlwUY,38.74519482255722,-9.114226202872237,19.111192,1778931088000,42d576864f9952c7,,15.62
9.797677,Coimbra,15-05-2026 13:22:49,0.21,69.6,lJAmLWq4lPaf28kYkp7r,40.18537212508198,-8.38322619025012,19.456497,1778851369000,57e17fffc619e182,,16.74
9.805568,Braga,09-05-2026 14:57:41,0.29,65.6,kt1Dff8Loy2aScA9b7Hj,41.53841971213761,-8.44808816190536,19.223254,1778338661000,bb4bb9fbcfcc16d1,,10.21
9.829569,Coimbra,20-05-2026 10:00:13,0.26,71.9,zh7RVA11dEB3izsnTHT8,40.20253609014645,-8.443016274396335,18.021123,1779271213000,c9ab51cba10ae1e9,,18.12
9.806298,Lisboa,12-05-2026 01:57:10,0.37,92.1,lmrBfC0BQj2oRhn34mYA,38.69585743543605,-9.13428591892393,18.784138,1778551030000,9d16533a62ab9315,,22.41
9.834668,Braga,19-05-2026 20:28:26,0.12,79.9,xE8A56WcB2SnYqMslNc0,41.54322739934361,-8.429103065265735,19.26074,1779222506000,c0014ea2ee2fdaea,,16.03
9.781745,Lisboa,23-05-2026 23:31:45,0.19,74.8,2vgGJCbf12FNNKmltSlc,38.74281999388106,-9.117923042367408,19.363784,1779579105000,574582321d04df00,,18.44
9.836364,Braga,15-05-2026 22:26:27,0.13,66.4,XreXFkorwBXvYmG0yKqC,41.53389966969126,-8.446760547504608,17.677789,1778883987000,7e8fb26408446272,,17.54
9.811682,Porto,27-05-2026 00:33:44,0.13,86.9,Voy1WiAJKcrSDlmHBUTr,41.13983740292685,-8.60226514207591,18.080711,1779842024000,cbf338d836298cb7,,17.82
9.791482,Porto,01-05-2026 03:44:35,0.04,78.9,voG3vO4uEV8rlfzUrpuX,41.16615320388659,-8.594726610991742,17.666401,1777607075000,234da97fe615c6b7,,18.13
9.811513,Porto,11-05-2026 16:45:17,0.38,75.7,IeqRBdtF2POAVgsoDG96,41.176002387746856,-8.66263034165879,17.022032,1778517917000,0e52f2934d8ce165,,15.12
9.865599,Lisboa,20-05-2026 05:34:56,0.41,69.6,yfIWC1P92w4Aq5A2DiR4,38.71019358573084,-9.142273691158044,19.010076,1779255296000,b30b0b43692b035b,,9.69
9.805295,Coimbra,04-05-2026 06:13:40,0.46,101.5,Qt4SfHx0HVMKc8djCE7S,40.21707100535438,-8.41707814526717,16.283331,1777875220000,cbf338d836298cb7,,12.0
9.827967,Braga,26-05-2026 02:22:32,0.15,91.2,vcSDP11JybspxAW4Bcv5,41.5495506965207,-8.4546391652007,18.661179,1779762152000,64a94f9052422a0c,,23.56
9.845747,Porto,13-05-2026 23:05:17,0.69,77.5,BLGpnbzEPCQnb0zESY45,41.1432062407073,-8.647175693754553,17.714868,1778713517000,d4389e820d4f82fa,,16.29
9.804821,Porto,09-05-2026 21:41:17,0.34,78.1,A42E6KPrXfNbXGCGPGBv,41.1604916593986,-8.65523299301345,19.419249,1778362877000,2a339e8954684016,,17.31
9.851156,Coimbra,16-05-2026 06:53:59,0.15,65.6,Ou2b2QOtKii1hSDdqP2J,40.22962024300272,-8.443949658277218,17.874637,1778914439000,153c202e3cfef4ba,,19.76
9.835359,Coimbra,27-05-2026 11:02:48,0.43,79.8,zRUCbAznl1dWezWkK79R,40.21760970321912,-8.39157484847141,19.107873,1779879768000,39a54d73a921b9f6,,21.02
9.826185,Braga,05-05-2026 09:22:00,0.39,81.2,V67aIB01tNqkzLskbnTS,41.56012122547985,-8.44573688705259,19.096251,1777972920000,82a83fc853728306,,12.26
9.816602,Braga,12-05-2026 12:35:50,0.11,71.9,utROMSbhswXKNACbyMle,41.5709137374114,-8.456291316757007,18.430873,1778589350000,b8e78b83a62a0cb7,,20.09
9.836739,Lisboa,01-05-2026 02:19:14,0.09,79.2,qMHk9roJ6GVXrQYpZdSj,38.73955442277591,-9.143508973293711,17.489002,1777601954000,cbf338d836298cb7,,18.73
9.81879,Porto,21-05-2026 02:40:38,0.54,79.0,G37ayOy9PrQoRhv4PHL3,41.15605905249152,-8.626318788311714,18.690261,1779331238000,102edb38b5ec347f,,19.46
9.796397,Porto,13-05-2026 06:17:51,0.44,67.2,XL6UQj52PGfvam8CXchE,41.13645961059644,-8.61830632623456,18.727843,1778653071000,04964f8452901231,,17.08
9.787259,Porto,21-05-2026 00:19:30,0.39,71.8,tcC4dnbGOIcHO5392eDk,41.18149347421685,-8.594864771923405,18.314921,1779322770000,e8c9832b5c388bb5,,15.8
9.820194,Coimbra,21-05-2026 03:03:58,0.45,71.9,lP3Xs1t1HuW8bQ2bDjHG,40.18441200370971,-8.43394277717084,19.622995,1779332638000,867d47425e9cccc7,,16.13
9.797427,Lisboa,23-05-2026 16:00:32,0.44,53.8,rfeAIaB7LRhUM45y2hkZ,38.74667613579792,-9.161182033846009,16.897957,1779552032000,e8c9832b5c388bb5,,18.54
9.803475,Coimbra,28-05-2026 01:29:55,0.08,66.5,Hi1bpNhDdOWZl7AmR54q,40.19823179847986,-8.436288187180239,18.388812,1779931795000,7182af742e04dc6d,,20.11
9.792039,Braga,19-05-2026 03:39:57,0.14,72.3,AMbLf87j9oDxpalJ6rKC,41.53450584508312,-8.415126867565416,15.679246,1779161997000,6f36a3307488809f,,19.34
9.804543,Coimbra,03-05-2026 20:30:19,0.33,89.7,NyPWCai6Wspyui2W5Stc,40.22073759327022,-8.380120778896405,17.51542,1777840219000,c31244cee16e0c77,,11.97
9.789914,Lisboa,21-05-2026 15:03:39,0.3,68.2,GWfSI0CYxX8rRbp3z0Sr,38.71446242180811,-9.125567810509445,17.391652,1779375819000,487b076a69a53671,,18.5
9.802385,Braga,28-05-2026 16:02:46,0.05,67.3,FpHxr8TzAjm9ioBcyzZD,41.52481822718519,-8.399495421331576,18.451488,1779984166000,57e17fffc619e182,,13.17
9.826182,Coimbra,19-05-2026 02:22:55,0.14,71.5,tK0F9624Q5liVd8qlMHy,40.19161999397235,-8.44044139164569,18.496865,1779157375000,34cbefbc28798720,,15.35
9.810751,Braga,07-05-2026 06:04:31,0.04,76.9,yAze9D87KLAlm5wyNL64,41.52735240249932,-8.432941000305483,15.470012,1778133871000,9d789fd91804129f,,10.68
9.822319,Braga,27-05-2026 14:39:16,0.27,90.4,nuWJVE3zJGDTFCNlx6XB,41.550151340844586,-8.409383101072617,17.848291,1779892756000,c31244cee16e0c77,,19.18
9.823864,Porto,26-05-2026 11:53:34,0.27,59.7,dH83Zq5M0pgumMHVmWMf,41.14715981461281,-8.647241649872345,17.761285,1779796414000,e7eb35b501d57e1f,,20.81
9.859969,Braga,02-05-2026 10:10:22,0.42,77.7,5estdPQSD7zj1NUV8e9Y,41.57191630116824,-8.433538269088231,18.682237,1777716622000,72bd2672c948d2cb,,23.28
9.81216,Lisboa,02-05-2026 15:19:41,0.29,70.9,sU7KenthbnHZKFuj5O1I,38.73532433974525,-9.12813332130151,18.765706,1777735181000,e1bd0a847e7079be,,13.9
9.817629,Coimbra,27-05-2026 05:18:57,0.35,90.0,Pu1QytkVYQ8Sis6avNTP,40.18344932420461,-8.40383514773921,18.10118,1779859137000,ae7ec9246c4649bc,,16.57
9.834545,Braga,17-05-2026 08:26:22,0.13,67.9,obK7FBBM8ZgN8qJ5Nzi6,41.52140298104568,-8.449397035848081,16.594518,1779006382000,0f98939ac68105bb,,22.26
9.804839,Porto,20-05-2026 12:42:41,0.15,92.7,i4afEQxpO7aCNAAg7HBK,41.16594789800576,-8.603472952704617,16.731619,1779280961000,1b38ab967d98cc4e,,23.7
9.841025,Lisboa,15-05-2026 02:19:00,0.23,88.8,2atpY8tFqhTkuo9eQmEQ,38.74812124624852,-9.163321828234388,17.765011,1778811540000,53c682ded6545e06,,18.58
9.795926,Lisboa,03-05-2026 12:23:09,0.04,96.9,FFmPkeFwdoAfWKWQl9cj,38.741222711056594,-9.167197968783189,15.132578,1777810989000,c837debb39dd1e68,,19.36
9.815661,Coimbra,14-05-2026 03:39:37,0.01,76.6,BbCV9IA3iXoue794aS1E,40.19177699105073,-8.402598057707298,17.845261,1778729977000,c837debb39dd1e68,,14.79
9.826406,Lisboa,10-05-2026 08:22:42,0.21,70.5,cM0eJYwGawwIVfUVZgu5,38.69953665522953,-9.149566185401742,17.519792,1778401362000,487b076a69a53671,,13.91
9.815601,Coimbra,20-05-2026 01:10:47,0.53,53.3,xpMQh6zdPF0EadsaLp51,40.19037087686159,-8.394864596253905,18.168109,1779239447000,3db4e6efff8b7518,,18.33
9.802614,Porto,16-05-2026 03:13:28,0.25,64.2,IrbWpM7YTIjlfZIbRnLy,41.169608534123846,-8.642086628892503,18.443823,1778901208000,7f281c8dbac1f799,,20.33
9.809676,Coimbra,02-05-2026 22:29:36,0.12,91.6,Gx60IJzR8rOSVbQCIIaj,40.21782306838266,-8.391409555981303,17.18222,1777760976000,e84878f982129128,,16.88
9.781943,Coimbra,17-05-2026 09:44:08,0.33,78.9,5ysSBTMn3nUpvUAimd7m,40.1936715715274,-8.40265838296186,18.797233,1779011048000,1b1cc9cee9f27003,,23.61
9.803942,Coimbra,25-05-2026 10:11:51,0.06,93.5,G5dWX1BFcGU9MJEcMkcR,40.19249896601548,-8.385553647322725,19.335527,1779703911000,3bc1bf7fb69f3ba3,,17.91
9.824145,Porto,27-05-2026 06:08:15,0.06,94.8,U0SO4s3offmR26jZyygg,41.1632722062469,-8.620842284337456,18.102534,1779862095000,3993ad7e2565b6b0,,23.16
9.80734,Lisboa,28-05-2026 05:28:09,0.64,66.8,vkZzplQhhMPzcsDZRRkj,38.724304150568535,-9.135593935068666,17.977576,1779946089000,1d6285f5502cf1f8,,18.64
9.83312,Porto,23-05-2026 20:02:12,0.3,73.9,aEE8rxTrsEUS9Yd3IR5R,41.14783112007361,-8.621883266880522,18.386857,1779566532000,3811390588367f0e,,10.83
9.804242,Braga,04-05-2026 21:07:23,0.08,82.5,WesyVe0NKvUpKrA4YFZy,41.56800085178931,-8.397971468218055,16.340791,1777928843000,131c7dd8f3ab4b35,,24.38
9.812071,Coimbra,13-05-2026 01:10:14,0.08,94.3,SWKy7axoaiVyeVItbixF,40.18344258830184,-8.416843904968347,17.012059,1778634614000,574582321d04df00,,19.08
9.805684,Coimbra,26-05-2026 02:16:29,0.44,68.2,dv70dzpczzpB1axciUH4,40.17662060695306,-8.381534511950273,17.623414,1779761789000,389da1f3a7c1d8de,,10.64
9.836563,Porto,01-05-2026 09:20:14,0.18,75.0,ILha3nLcLhkdZVpObjxi,41.165836892922734,-8.634196999444393,16.251175,1777627214000,5e1de20fecf98844,,24.96
9.78421,Porto,10-05-2026 17:03:10,0.27,80.6,8DWxKDSMxo2hKP0lzcdN,41.16374874832011,-8.640649790508018,18.475927,1778432590000,daf96d2280390dec,,17.76
9.775967,Coimbra,23-05-2026 11:58:47,0.06,71.9,608F7sQuqZrOL8icusVJ,40.17862186300263,-8.384631961418567,17.048793,1779537527000,9cbee3c1d7168837,,18.81
9.823635,Lisboa,11-05-2026 22:17:39,0.37,89.6,fhJbOJhTJMywOwHns412,38.73274824316909,-9.109833497900343,20.390281,1778537859000,55b620d8c0ab41e0,,21.07
9.809966,Lisboa,20-05-2026 17:11:33,0.71,90.9,3kMYRxjhFNFduSAyapZA,38.73645282345853,-9.146350376608416,17.081246,1779297093000,de2dde23040292bc,,17.1
9.762431,Porto,16-05-2026 00:42:23,0.11,81.9,BbCasC3OjWA56zbimwZe,41.17468646060616,-8.604688658917715,17.833269,1778892143000,ce246387dd078174,,15.38
9.76901,Lisboa,19-05-2026 04:16:34,0.44,83.7,mRaeCoRUO8fBFZguBdwH,38.72251426554379,-9.17202635411512,17.617992,1779164194000,b8e78b83a62a0cb7,,19.76
9.778637,Coimbra,09-05-2026 16:49:58,0.12,84.6,tenpLutCKqdTy9qUVxng,40.20719241088755,-8.419249610292061,17.136219,1778345398000,487b076a69a53671,,14.96
9.802128,Lisboa,23-05-2026 16:43:17,0.39,83.8,duUDhK7VfWP7HOKIzB9V,38.73279742728207,-9.105557088422133,17.795013,1779554597000,34cbefbc28798720,,17.83
9.788019,Lisboa,11-05-2026 10:16:10,0.26,98.0,vy4hJpm4uTMFqOQJDzJ9,38.74107108843782,-9.14590194992264,17.378582,1778494570000,17b4966e9be4d8d8,,14.09
9.84597,Porto,10-05-2026 00:23:50,0.28,85.5,VSE2EZUfIqp2aZPgKlkb,41.15110978046739,-8.631344393560234,19.232202,1778372630000,c31244cee16e0c77,,18.8
9.815145,Lisboa,10-05-2026 04:57:45,0.22,76.6,0jSTMSEnYRinK3zsqcl3,38.718654275428335,-9.157164507668956,18.372911,1778389065000,53c682ded6545e06,,15.82
9.846335,Braga,20-05-2026 03:57:20,0.46,67.3,Z59DyN3LPlqkCE6pN7Tk,41.53579663119631,-8.407518023813624,18.195016,1779249440000,2618243a251bd83f,,19.2
9.826663,Braga,07-05-2026 19:55:02,0.26,73.7,ipRlbKgqSaeBNmoWZlHr,41.557330234701446,-8.399986922572428,15.379119,1778183702000,552b8d6c350cb13c,,15.12
9.791519,Lisboa,25-05-2026 00:18:07,0.06,67.5,eMLHj4MaZREv0u3fv1rS,38.70276818627383,-9.107355732459135,18.237269,1779668287000,ec75a53f04901eec,,20.81
9.814818,Lisboa,22-05-2026 11:37:34,0.11,73.3,BKSMNemJ9ohbaT1zYspn,38.70214921724967,-9.146982502784937,18.049104,1779449854000,574582321d04df00,,21.74
9.825539,Braga,08-05-2026 07:24:03,0.27,80.3,iFCDDnn8eA4UGS9c9zz7,41.52835245593551,-8.407858468823697,17.442589,1778225043000,3bc1bf7fb69f3ba3,,15.8
9.803695,Lisboa,22-05-2026 12:04:26,0.21,82.7,nJxdpyZcvNukNGYtiOsf,38.73472612828036,-9.17194994082407,17.962576,1779451466000,72bd2672c948d2cb,,18.06
9.812866,Porto,15-05-2026 10:37:32,0.28,74.8,di5FrbRP3BEYWxGkBDAi,41.16547691939543,-8.608222519951893,16.337428,1778841452000,b30b0b43692b035b,,15.22
9.819463,Lisboa,21-05-2026 20:38:12,0.07,73.0,ka1cpTzmZGQwO2YZ8z49,38.72603543506388,-9.173739599265716,18.355894,1779395892000,0f98939ac68105bb,,20.08
9.788409,Lisboa,14-05-2026 17:23:52,0.34,90.0,CruMFPLngH7nLSXKRFVK,38.74637669429292,-9.123454886253818,16.998559,1778779432000,5afe6ceac06784f5,,14.7
9.833822,Lisboa,04-05-2026 18:09:43,0.67,78.5,M6TGBcLVN4u0ua3sMSZQ,38.740774150012506,-9.13250614289858,17.10414,1777918183000,487b076a69a53671,,17.0
9.786739,Braga,22-05-2026 04:34:51,0.01,75.9,niiVoLq5ygigkTJLT74I,41.52611779314024,-8.4324924394955,19.258994,1779424491000,1d3db575c4a79d75,,16.84
9.831451,Porto,16-05-2026 23:56:48,0.43,94.3,sJ7voqbaSelRCBVS64ki,41.1665687847698,-8.59967716341191,18.546206,1778975808000,7d176c63414fcd05,,10.15
9.819216,Braga,15-05-2026 18:24:07,0.02,90.5,Ftl047OkvzTDVGSFe2GX,41.562497520252585,-8.392432498962508,19.5838,1778869447000,63d3511e9e857901,,21.44
9.821365,Braga,22-05-2026 20:34:50,0.1,90.9,PIPEdvQI2seyHdySeUmS,41.56748566731519,-8.453284794306633,15.428555,1779482090000,514af2be7dc985d8,,16.0
9.833943,Lisboa,15-05-2026 20:27:16,0.07,71.9,VKMI39rzbWRuGBRCNrKX,38.726378869761135,-9.148292461349676,16.859107,1778876836000,9d16533a62ab9315,,25.14
9.84363,Coimbra,12-05-2026 17:18:00,0.04,71.2,2N26CjmzZhd1IdK4jAfy,40.18671106187689,-8.397695720115314,17.203136,1778606280000,72bd2672c948d2cb,,20.46
9.820194,Coimbra,16-05-2026 15:54:58,0.1,88.1,5uUCRGA8rvFQ7H8zuuWW,40.183450037528445,-8.438654988091047,20.8556,1778946898000,3bd002cf1fcfa789,,13.89
9.775788,Lisboa,09-05-2026 08:34:00,0.47,76.1,EBraadyHCvHYZAZH2isR,38.74327726526984,-9.149539204840265,16.753326,1778315640000,487b076a69a53671,,13.99
9.791556,Porto,18-05-2026 03:09:30,0.16,70.5,ugjl5q3tqeXGLNE7sajZ,41.15020031130027,-8.635216297874617,17.445367,1779073770000,487b076a69a53671,,17.28
9.827885,Braga,26-05-2026 22:38:00,0.08,72.3,bGXo1u0E3cUeCb9pAmc4,41.52928589367109,-8.43324353494923,18.273645,1779835080000,17b4966e9be4d8d8,,10.23
9.762302,Lisboa,11-05-2026 07:11:06,0.15,83.5,PAdlcZSvUdINVIobMX3r,38.73903409331283,-9.155372851534242,19.976522,1778483466000,55b620d8c0ab41e0,,18.63
9.826395,Porto,01-05-2026 14:06:58,0.09,78.0,XBOe0MEMF32605K4Fi1r,41.14237990743414,-8.617052464168761,19.583652,1777644418000,34cbefbc28798720,,9.5
9.818272,Lisboa,06-05-2026 07:35:42,0.08,101.4,xyNrHatu6cDnwWXyWSFt,38.74876178884726,-9.135476696916134,19.548845,1778052942000,057c44d337463e07,,15.48
9.809359,Porto,11-05-2026 19:32:53,0.67,80.3,qRb4vL1OWJciQBakTNqr,41.16184399676274,-8.629224413312869,17.311181,1778527973000,5afe6ceac06784f5,,13.61
9.826441,Braga,03-05-2026 03:36:27,0.1,88.7,ofw6HMWivHrN13bDm2tj,41.55353638318427,-8.404223921568118,18.750544,1777779387000,153c202e3cfef4ba,,17.34
9.834039,Porto,22-05-2026 08:39:31,0.02,80.1,DEsIBDxNx98hQteG5BVr,41.14317729953197,-8.624544064752033,17.588446,1779439171000,3db4e6efff8b7518,,20.74
9.801576,Braga,07-05-2026 06:27:17,0.34,89.8,MuYPH3zSGZ8rgKAkpPXo,41.52927917974964,-8.426437931657652,17.04266,1778135237000,3993ad7e2565b6b0,,20.75
9.808229,Braga,18-05-2026 12:07:22,0.27,75.5,JyTNWrkDA1Es7Hng2CmS,41.57083802380841,-8.43159654200599,17.470968,1779106042000,c51d4eb54f89fec8,,17.2
9.791021,Braga,17-05-2026 11:59:44,0.71,70.9,tANJL1b7A7jpiDUjoPEh,41.56626313617828,-8.403171489713197,20.173889,1779019184000,91d55d217a2af234,,14.54
9.807469,Coimbra,02-05-2026 07:25:40,0.21,70.9,4koER0KdcT0YWBu0r3ZT,40.21003239206333,-8.378777780313605,17.641835,1777706740000,8dc02e5c153f83a3,,12.78
9.818833,Coimbra,14-05-2026 14:53:07,0.25,65.7,DCLuTqeOYCAFuumLHe04,40.179303932219305,-8.382826788589554,15.961944,1778770387000,cb207a93391638cb,,12.3
9.813571,Porto,23-05-2026 11:09:53,0.44,60.4,ewLeuFMdJLtxGMWTOykz,41.17642163620564,-8.611244809621208,18.251202,1779534593000,55b620d8c0ab41e0,,15.83
9.849841,Braga,22-05-2026 12:28:29,0.26,98.3,nHb3j9bREzfjpLzRglh7,41.545698509749016,-8.422856801626246,18.666979,1779452909000,93279918e60ec274,,21.0
9.79805,Porto,05-05-2026 06:46:43,0.0,65.0,4ZIgj7KPYIHPy2PYWgGX,41.16502988833221,-8.641024670097249,17.625204,1777963603000,867d47425e9cccc7,,16.26
9.818846,Braga,24-05-2026 17:05:25,0.35,72.5,6zyTW29Mc3hdDLioEXjL,41.56243590162229,-8.460659713090683,18.277929,1779642325000,72bd2672c948d2cb,,19.54
9.786467,Braga,12-05-2026 05:05:49,0.53,89.3,r5TGQ72BQtM5D6cpTucA,41.53933159456096,-8.418801814381823,17.738354,1778562349000,c34c1310eab19c87,,16.97
9.797276,Coimbra,21-05-2026 02:04:19,0.56,74.3,HYU3omvwSCaZFCpVgXk1,40.19400678682282,-8.40951996975481,17.506392,1779329059000,39a54d73a921b9f6,,27.76
9.818743,Braga,03-05-2026 01:45:30,0.14,80.9,2XuCR5cwiPfHENMR4VoH,41.52380808076723,-8.438818380501077,20.488671,1777772730000,2b95dd3cf28e7c18,,14.03
9.787592,Lisboa,03-05-2026 04:05:37,0.01,72.5,xGIngetet4E8dP6SgWj7,38.73368906199493,-9.15451628878116,16.071821,1777781137000,64a94f9052422a0c,,18.09
9.843871,Braga,03-05-2026 09:20:41,0.09,81.5,zIChuOWz07XIMeVcLOC4,41.57119997785252,-8.405339621888071,17.315711,1777800041000,2f2bd7547d602b7a,,21.59
9.793483,Coimbra,07-05-2026 21:35:09,0.58,98.5,OtZXOrwBGsqAEKZsb6Wo,40.20966715567627,-8.407632598483012,18.630234,1778189709000,06961ead71f8b1d8,,17.95
9.830613,Coimbra,15-05-2026 11:23:06,0.24,90.9,beBn8iNuEnWFGQn3hwL8,40.21548399069863,-8.415442021029147,17.544058,1778844186000,f879804e4456e5d4,,12.71
9.818181,Coimbra,08-05-2026 18:36:28,0.4,86.7,6TQjQCogGz9JXVnTciK1,40.19606677287843,-8.395705591245559,17.762982,1778265388000,234da97fe615c6b7,,12.61
9.792024,Porto,15-05-2026 18:32:05,0.22,85.5,k0ooltfy2VxeJwOVqIpL,41.14879703426076,-8.638546707703766,17.711198,1778869925000,fb188f553674b4c4,,11.49
9.81374,Coimbra,23-05-2026 15:35:10,0.22,79.6,ntsYy2ETqylUhwVOKwIs,40.21934325245543,-8.443957039916658,17.844726,1779550510000,3bc1bf7fb69f3ba3,,18.72
9.830217,Lisboa,15-05-2026 13:21:09,0.37,115.3,rQEyS4dTLq0JnSFZCsbV,38.74342699927042,-9.167063088339342,18.650044,1778851269000,3993ad7e2565b6b0,,15.17
9.799224,Braga,07-05-2026 02:04:20,0.34,72.8,zsQOpmX7bZjB92Ow7VbK,41.55034053690782,-8.410701401494265,18.097933,1778119460000,1b38ab967d98cc4e,,12.1
9.828936,Coimbra,28-05-2026 01:55:09,0.13,80.6,mAyCDhMVyAAB8eaiuVz6,40.21448234071958,-8.432418406826999,17.492747,1779933309000,3c58290022ed11b1,,16.53
9.815751,Braga,02-05-2026 13:21:58,0.11,68.4,Y21iiRSorNLIce5nUCBJ,41.53340576948786,-8.40403881558266,17.066137,1777728118000,bb4bb9fbcfcc16d1,,14.44
9.78428,Braga,04-05-2026 01:00:44,0.77,69.1,t2z6xB4ti3Zy0dhJypFW,41.531646900827,-8.400644894229126,20.305206,1777856444000,82a83fc853728306,,17.87
9.783569,Lisboa,03-05-2026 04:24:24,0.34,80.2,n729Y60JualVZvveUUn1,38.73914222848363,-9.153237633567883,18.056292,1777782264000,da211edc7bac01a0,,13.7
9.794353,Lisboa,13-05-2026 10:02:58,0.07,88.5,JzEjlI6IoKatEWp9oeq7,38.7373923429224,-9.1098590566784,17.854689,1778666578000,04964f8452901231,,21.52
9.819612,Lisboa,05-05-2026 01:30:29,0.14,94.5,REsL1mjwfhqSYLDHHDL0,38.71020362759577,-9.123296623327803,17.529977,1777944629000,cbf338d836298cb7,,12.8
9.80142,Lisboa,01-05-2026 09:24:38,0.39,89.6,aLuspCFPBBgGmdSHZxGd,38.7068374226874,-9.16463150792942,19.151725,1777627478000,1d3db575c4a79d75,,10.82
9.831663,Porto,24-05-2026 07:44:01,0.27,61.6,ftnLfuf8eqoBEIAkOg8Z,41.13629486312311,-8.614991376346849,17.733878,1779608641000,c31244cee16e0c77,,20.81
9.783351,Porto,27-05-2026 15:23:23,0.44,91.7,gcNQzOHuBtivWD1dAPJP,41.15713780212413,-8.625621201361815,17.554896,1779895403000,82a83fc853728306,,14.01
9.832334,Braga,17-05-2026 06:35:01,0.15,82.3,S8v6SbRu61iksVggsYjb,41.570182657007805,-8.431425232820704,17.640185,1778999701000,fb188f553674b4c4,,18.78
9.82075,Coimbra,16-05-2026 07:02:41,0.02,74.2,quVLKjbg3zB5pn2VHjii,40.19837830883088,-8.443058956740058,17.78232,1778914961000,f7c6682ad24d37f8,,21.31
9.788679,Braga,16-05-2026 12:15:47,0.57,79.5,3LilQldxyiPbg9QVNWc2,41.53340525686227,-8.460302258046635,19.522739,1778933747000,06961ead71f8b1d8,,23.4
9.810489,Porto,26-05-2026 22:22:14,0.3,83.2,noKgmoPlxlHy9hYnkpUM,41.137049055737066,-8.650062116300946,19.670745,1779834134000,64a94f9052422a0c,,10.19
9.783691,Lisboa,14-05-2026 18:04:40,0.08,93.1,intlGztXZtNCBYalqLGB,38.713418884525794,-9.11438851996955,17.19197,1778781880000,923d0315f3ae2bb3,,12.98
9.7989,Coimbra,03-05-2026 15:30:26,0.63,66.0,ZL8wpBWDOQEO530prQKJ,40.18673962396499,-8.433358541265351,18.406464,1777822226000,b30b0b43692b035b,,17.77
9.821762,Lisboa,12-05-2026 06:21:42,0.28,89.6,z1XfvSly9zx0vK2erFW5,38.70487671744425,-9.14124507860459,19.175384,1778566902000,3bd002cf1fcfa789,,15.48
9.804043,Coimbra,12-05-2026 22:56:47,0.16,87.7,OGdN6AAtgrEYxopz2LSx,40.22816384862427,-8.419510344239475,17.958936,1778626607000,e1bd0a847e7079be,,19.6
9.825704,Braga,14-05-2026 03:29:56,0.21,62.2,WzBUuQovnJLSSS7AiWO4,41.53398134276296,-8.430718568360481,17.80198,1778729396000,430f674c6dfe941a,,20.83
9.825539,Lisboa,10-05-2026 19:59:07,0.41,96.1,6TWyF7LjtgvEfkPD3PS7,38.7356886473662,-9.163241486095682,19.582111,1778443147000,04964f8452901231,,23.77
9.815828,Coimbra,27-05-2026 13:21:43,0.26,80.3,ourn8QsAJvGVBpQKbAYg,40.22764873886887,-8.392981532247079,18.807909,1779888103000,2618243a251bd83f,,16.76
9.818096,Coimbra,28-05-2026 10:51:47,0.26,79.6,LOpNMW4WIYQeAgw3oR8G,40.21575938182878,-8.435250034584376,19.368557,1779965507000,102edb38b5ec347f,,18.22
