city,cluster,current_level_index,date,id,latitude,longitude,message,mode,progress_percentage,recommendation,ritmo,status,type,userId,user_id
Coimbra,Moderado,69.99,2026-05-24T14:14:03,ekBFoAvdEVn4phRq4bEq,40.2057989448888,-8.41973236471024,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,94.78,True,15.6819,Ativo,Convite,3cc68b8049eb8d4c,1b1cc9cee9f27003
Coimbra,Avançado,58.24,2026-05-02T02:11:49,4HBhkbGIvJndyW3vzQ2p,41.552717192396,-8.42012941855451,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,69.54,True,26.0066,Pendente,Convite,ae7ec9246c4649bc,bc74204126e384ca
Braga,Iniciante,49.19,2026-05-16T07:29:34,oBs1ambUyFudNV69MVg9,38.7247343520266,-9.13563162759916,Bom progresso! Mantém a consistência.,Ritmo Avancado,69.86,True,17.4114,Pendente,Match,bb4bb9fbcfcc16d1,fb188f553674b4c4
Coimbra,Iniciante,34.92,2026-05-22T02:45:03,Lv58lzmxMdrm6ribDwCE,38.7146352245403,-9.1389888021743,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,38.93,True,22.0952,Ativo,Convite,95744df47936b8c4,53c682ded6545e06
Lisboa,Iniciante,27.88,2026-05-27T17:36:17,XjrFIMmdyKRj94NbTv5V,41.1494458383724,-8.63308033835769,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,29.38,True,23.052,Ativo,Atividade,d57d393b16ba030e,d632e4ce536ec364
Braga,Moderado,86.6,2026-05-09T21:55:44,gTkz6V0cnv57tluOO60S,41.5419845667298,-8.41465553894252,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,35.88,True,17.4493,Matched,Atividade,eb39e98aca20e7d3,eb39e98aca20e7d3
Braga,Iniciante,94.8,2026-05-29T10:01:14,qEbN5EPsHWS6AOSxn58g,41.150279200392,-8.63854704360927,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,69.45,True,19.1053,Matched,Atividade,06bf6a628379e030,06bf6a628379e030
Braga,Iniciante,50.39,2026-05-15T16:12:52,Q4PahOSdoVfDRq9PG6Fb,38.7292680977521,-9.1392898866444,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,9.37,True,18.3074,Matched,Atividade,2618243a251bd83f,234da97fe615c6b7
Braga,Avançado,45.58,2026-05-29T11:09:50,nOHXftQZpu59QUMCmSTn,40.1931565026652,-8.41177636601092,Bom progresso! Mantém a consistência.,Ritmo Expert,92.43,True,13.1635,Ativo,Convite,bb80f878cef35322,c31244cee16e0c77
Porto,Avançado,62.83,2026-05-27T07:37:06,un70b6K078Z0jkB84yx8,38.7267392321375,-9.13681177736941,Bom progresso! Mantém a consistência.,Ritmo Avancado,51.81,True,13.3441,Matched,Atividade,9cbee3c1d7168837,9cbee3c1d7168837
Lisboa,Iniciante,45.04,2026-05-17T11:14:48,hHRdvmVnEUYWJWuPh920,41.548466642239,-8.42217718055275,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,15.28,True,18.1465,Matched,Atividade,d0825fdf3da3660c,b572bc65fae8bec1
Coimbra,Avançado,8.88,2026-05-15T04:29:21,4XWcZr1J8GyGLzvCeRqA,41.5463851157354,-8.43314591459219,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,27.51,True,16.7253,Matched,Match,d632e4ce536ec364,ae7ec9246c4649bc
Braga,Moderado,63.33,2026-05-22T20:36:14,pOMEhZjZ8OynE5RClEma,40.2090997581395,-8.416004773775,Bom progresso! Mantém a consistência.,Ritmo Avancado,10.28,True,23.6747,Ativo,Atividade,72bd2672c948d2cb,ce246387dd078174
Porto,Avançado,7.77,2026-05-20T09:22:39,8iFO4CL5J2GYvpoOLBfN,41.1491272088197,-8.63008919545034,Bom progresso! Mantém a consistência.,Ritmo Iniciante,68.5,True,17.2903,Matched,Convite,4c885efe7bde3ff4,552b8d6c350cb13c
Porto,Moderado,73.07,2026-05-07T17:59:31,Z1QFKxKFbN4mkgrhJYfR,40.2083128654227,-8.41619216576898,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,29.53,True,23.8528,Matched,Match,55b620d8c0ab41e0,93279918e60ec274
Porto,Moderado,94.22,2026-05-22T12:17:44,9VlprlQPf7ZutnIcb0Di,41.1692712985129,-8.64012115070126,Bom progresso! Mantém a consistência.,Ritmo Avancado,81.41,True,16.5708,Matched,Convite,517fc5ca69b652a5,c837debb39dd1e68
Braga,Moderado,60.09,2026-05-13T10:08:40,ljB1dqlgEjxUrVZcgqJ1,40.2035189791364,-8.40896412720522,Bom progresso! Mantém a consistência.,Ritmo Expert,9.95,True,23.7366,Ativo,Match,eb39e98aca20e7d3,eb39e98aca20e7d3
Porto,Moderado,94.07,2026-05-12T05:52:49,n9HPLMdKyXOLwKsP2zMy,41.5506925928125,-8.42283500986734,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,56.77,True,19.5193,Pendente,Convite,da211edc7bac01a0,5311a0642c2564ad
Lisboa,Iniciante,73.88,2026-05-22T23:09:55,qdTESqNLReW2h2x1wmNb,41.1654496737733,-8.63939910248807,Bom progresso! Mantém a consistência.,Ritmo Iniciante,35.48,True,19.6899,Matched,Match,17b4966e9be4d8d8,04964f8452901231
Braga,Avançado,75.41,2026-05-08T16:05:38,LxaOw2c0HA7Yyfa4MgUS,40.2082023229484,-8.42343837416341,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,36.12,True,16.4647,Pendente,Atividade,3c58290022ed11b1,06961ead71f8b1d8
Lisboa,Avançado,5.45,2026-05-07T02:27:45,9Py1jBvW6onyvBspBKqP,41.1626998577256,-8.63412085581546,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,0.28,True,19.7308,Pendente,Match,8e7f2987241c2818,4c885efe7bde3ff4
Braga,Iniciante,32.44,2026-05-04T23:41:37,zGJ8cW3QUDjJvBabFoII,41.5445726190877,-8.42249934637031,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,81,True,23.0781,Ativo,Atividade,72ba4e2f87adceb5,9cbee3c1d7168837
Braga,Moderado,8.47,2026-05-10T21:33:09,TsuathfOxGTiiHjuGwDT,41.1616267742543,-8.63221622487481,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,84.36,True,17.5655,Ativo,Atividade,556be8558ce56421,a2fd30e5fa49ad53
Braga,Avançado,84.06,2026-05-25T18:17:32,7PT1R9yjvuPHeSW8pVA7,40.196360896623,-8.40804332365016,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,40.86,True,16.9818,Ativo,Atividade,daf96d2280390dec,a8c47673d6a4f85c
Coimbra,Moderado,14.54,2026-05-16T18:27:31,6i23ig2vxzRmgQrQqQbr,41.1696240505792,-8.63037433278298,Bom progresso! Mantém a consistência.,Ritmo Expert,68.2,True,17.2597,Matched,Match,2b95dd3cf28e7c18,82a83fc853728306
Lisboa,Avançado,14.53,2026-05-29T05:52:29,gayZL9EzZCuU0vOHp0gf,40.2077139239873,-8.39928114481335,Bom progresso! Mantém a consistência.,Ritmo Iniciante,53.25,True,22.8603,Ativo,Convite,0f98939ac68105bb,ae7ec9246c4649bc
Lisboa,Moderado,94.51,2026-05-27T11:19:47,uNHOfDV5WB7aJUQdEMs1,38.7206346030098,-9.14687116177812,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,41.07,True,20.5661,Matched,Convite,18d281edb3671f44,c31244cee16e0c77
Porto,Iniciante,90.27,2026-05-10T04:59:15,a9zqE8iRbQO8LxIEzaRe,41.1653616067765,-8.62871639413706,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,63.56,True,22.343,Ativo,Atividade,b30b0b43692b035b,e84878f982129128
Braga,Iniciante,10.65,2026-05-18T11:40:05,4xNomE5ixfn1oIBWnKNC,41.1647607311501,-8.62812846190393,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,28.9,True,18.9409,Matched,Convite,1d6285f5502cf1f8,1d6285f5502cf1f8
Porto,Moderado,19.22,2026-05-16T05:28:23,KZL6PaXQkAvMjBzvb1K8,41.5372686728347,-8.43149963179419,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,83.03,True,18.118,Ativo,Convite,7f281c8dbac1f799,e9da39984fb29dc6
Braga,Iniciante,1.06,2026-05-05T05:48:24,U73m3lG5offe8a3mN2Ds,41.1496420036684,-8.6165058333066,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,15.34,True,19.2718,Matched,Atividade,f7c6682ad24d37f8,ce246387dd078174
Coimbra,Avançado,80.55,2026-05-03T01:58:07,ZYj6bAgalGYprKBOaYzO,40.2018131367118,-8.41453522022425,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,10.77,True,21.2105,Matched,Match,d632e4ce536ec364,17b4966e9be4d8d8
Braga,Moderado,52.73,2026-05-24T00:17:37,hPO5fRdYivlFc4B07Ogi,41.1629987580681,-8.63282132947124,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,39.05,True,17.2586,Ativo,Atividade,24d6a87b0598b02e,7182af742e04dc6d
Braga,Avançado,18.32,2026-05-25T19:44:17,em4SIYtkJ8D04mombCC9,41.150915372702,-8.62453732669148,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,46.64,True,22.106,Pendente,Convite,1791998ac3161359,487b076a69a53671
Lisboa,Iniciante,64.73,2026-05-18T05:18:35,SfihktjH5nvWOMOqz7ed,40.1939138013958,-8.41052294447927,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,41.23,True,19.0975,Matched,Convite,153c202e3cfef4ba,153c202e3cfef4ba
Coimbra,Iniciante,57.33,2026-05-22T17:02:09,ZbaOmmgz5CTXx5TWVNaz,41.1672456152434,-8.63905105826063,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,3.38,True,10.7812,Ativo,Atividade,95744df47936b8c4,c837debb39dd1e68
Braga,Avançado,69.8,2026-05-19T03:05:37,xuV6W24Y0F0RCwt6Yr8J,40.19491721741,-8.41012313308872,Bom progresso! Mantém a consistência.,Ritmo Iniciante,94.44,True,20.6505,Matched,Match,5afe6ceac06784f5,153c202e3cfef4ba
Porto,Iniciante,17.92,2026-05-21T18:31:47,M6xrPNmdsdQBVZsJYCea,40.1957645028543,-8.40727563956814,Bom progresso! Mantém a consistência.,Ritmo Iniciante,47.21,True,14.1831,Ativo,Match,c6a2d85265d19a41,c6a2d85265d19a41
Braga,Moderado,38.04,2026-05-12T16:01:54,A1cDuKNhgZ8b0dTTbeYj,40.1957161205276,-8.41818970999707,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,90.56,True,20.5775,Matched,Convite,102edb38b5ec347f,d632e4ce536ec364
Porto,Avançado,81.19,2026-05-12T06:02:26,ziOdtoTGLOwddvreo8ey,41.1481129879439,-8.63331825740373,Bom progresso! Mantém a consistência.,Ritmo Expert,52.62,True,20.7046,Matched,Match,9cbee3c1d7168837,9cbee3c1d7168837
Porto,Moderado,8.05,2026-05-24T10:41:53,ojbMdW8t0yyS4hiNz1pe,41.5393586399691,-8.41612180264538,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,92.95,True,18.9897,Pendente,Atividade,3bd002cf1fcfa789,1d6285f5502cf1f8
Coimbra,Avançado,35.45,2026-05-14T03:44:25,yDVsTC3uck6zh8QwHAgJ,41.1496364411794,-8.6163281570017,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,37.75,True,19.631,Matched,Convite,c837debb39dd1e68,2a339e8954684016
Coimbra,Avançado,82.77,2026-05-27T13:53:53,XUA3YD1s4qYLXw6MEnCJ,40.198511030822,-8.40198798186925,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,65.93,True,21.2966,Pendente,Match,c837debb39dd1e68,c837debb39dd1e68
Lisboa,Moderado,70.78,2026-05-11T13:59:54,GGorbQlQOxGykAnIbHZy,41.1629518811423,-8.63699746382912,Bom progresso! Mantém a consistência.,Ritmo Avancado,16.42,True,16.5131,Ativo,Convite,a8c47673d6a4f85c,a8c47673d6a4f85c
Braga,Iniciante,87.91,2026-05-16T11:12:00,BtGaEGKqdziCKoc1vDMZ,41.1694834152118,-8.63849322296797,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,30.93,True,20.3803,Matched,Atividade,e84878f982129128,57e17fffc619e182
Lisboa,Iniciante,53.69,2026-05-07T02:15:49,XXkk0og7U0Om5a2r67aa,41.5368072472668,-8.43350129015336,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,33.45,True,21.4891,Ativo,Convite,d0825fdf3da3660c,42ac1a2bf982f79c
Coimbra,Moderado,23.49,2026-05-03T10:00:43,wkCcnROkamAO9Veoy1iz,38.7187698294231,-9.13382831409451,Bom progresso! Mantém a consistência.,Ritmo Iniciante,57.52,True,23.2802,Ativo,Atividade,5311a0642c2564ad,5311a0642c2564ad
Porto,Iniciante,37.21,2026-05-11T21:25:23,jAi0kGKTGfbJwc28ccU9,41.5489291220254,-8.43269432516633,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,9.78,True,14.6827,Matched,Match,ce246387dd078174,6214b1b462c04096
Porto,Moderado,77.13,2026-05-05T00:28:13,hVDPaI9F7JVjj2oGvvs1,38.7110201695924,-9.1449571865484,Bom progresso! Mantém a consistência.,Ritmo Expert,41.13,True,19.2255,Matched,Match,7f281c8dbac1f799,1d6285f5502cf1f8
Braga,Iniciante,27.18,2026-05-29T08:36:16,stlFqdEzArtshd5yhKkc,40.2013879379609,-8.41819541872395,Bom progresso! Mantém a consistência.,Ritmo Avancado,78.16,True,15.1155,Pendente,Convite,5a7b6516c51a4d4e,39a54d73a921b9f6
Porto,Iniciante,20.76,2026-05-22T22:00:52,IUtiLUeGt3yWgjipLg8G,41.5447829495326,-8.41815724445641,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,29.92,True,14.9882,Pendente,Atividade,7182af742e04dc6d,517fc5ca69b652a5
Porto,Moderado,16.55,2026-05-03T00:39:02,2lz4yF2RngBCI0OwbtmF,41.1569678808775,-8.61889746590523,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,28.53,True,19.0771,Ativo,Atividade,1bd749deaf799034,1bd749deaf799034
Lisboa,Iniciante,49.41,2026-05-28T03:53:07,0vVlGqwoQfhwXHDcDMfQ,38.7270175562977,-9.13257373781334,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,26.24,True,18.2324,Matched,Convite,c34c1310eab19c87,c34c1310eab19c87
Braga,Moderado,34.62,2026-05-05T19:51:06,9LoHvd2LIeHerLySKArP,41.5488026349808,-8.41639656115333,Bom progresso! Mantém a consistência.,Ritmo Expert,21.18,True,21.435,Matched,Match,72bd2672c948d2cb,55b620d8c0ab41e0
Lisboa,Avançado,17.79,2026-05-25T12:34:00,OV5x1Pg7Yr7IzVSqbYjk,38.7230761621621,-9.14708051089534,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,26.22,True,16.9615,Matched,Convite,91279a646f8ea6ac,102edb38b5ec347f
Lisboa,Avançado,65.24,2026-05-11T21:48:50,7smSwJ9y28ihpOh6IOrf,41.5421271624909,-8.41776796109474,Bom progresso! Mantém a consistência.,Ritmo Avancado,56.04,True,17.5978,Ativo,Atividade,8e7f2987241c2818,42d576864f9952c7
Braga,Iniciante,77.62,2026-05-24T22:19:01,lmsPkvh5mGZBhCuPuAue,41.1675211852776,-8.63992496670076,Bom progresso! Mantém a consistência.,Ritmo Expert,20.42,True,18.6345,Matched,Atividade,91d55d217a2af234,91d55d217a2af234
Lisboa,Avançado,80.91,2026-05-15T05:49:58,oqHxkbXwHWqDUSO1aIvs,41.54840413673,-8.41991447595707,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,7.28,True,15.4145,Ativo,Match,fb188f553674b4c4,7182af742e04dc6d
Braga,Avançado,46.44,2026-05-01T18:56:19,Zmumumlqt9qNjLRU6vQE,40.2009549753416,-8.40495927390524,Bom progresso! Mantém a consistência.,Ritmo Avancado,45.95,True,15.8308,Pendente,Atividade,bb80f878cef35322,d5eb4d757b335d0e
Coimbra,Avançado,13,2026-05-19T17:41:18,r78zTUFEuezzT28Aoap9,41.5483240071491,-8.42313849651461,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,49.55,True,21.3483,Ativo,Convite,389da1f3a7c1d8de,556be8558ce56421
Porto,Iniciante,38.27,2026-05-28T18:56:28,R4CBca96aOtdSIUYmX75,40.2054671811048,-8.4217420190345,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,19.16,True,16.3531,Matched,Match,b30b0b43692b035b,b30b0b43692b035b
Porto,Iniciante,94.89,2026-05-27T16:04:22,2SmOE3h3cnvOvJrwn8FF,40.2092652149755,-8.4041859781506,Bom progresso! Mantém a consistência.,Ritmo Avancado,56.88,True,21.5474,Ativo,Match,7182af742e04dc6d,24d6a87b0598b02e
Coimbra,Avançado,24.76,2026-05-06T20:02:47,0SwZGIF4bZqnj13c5IbT,40.2137697511101,-8.40619091479943,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,97.19,True,19.8219,Pendente,Atividade,c837debb39dd1e68,9d789fd91804129f
Porto,Moderado,19.62,2026-05-10T13:10:36,rP6xLGRqcVSEgXSDuSks,41.1693504856149,-8.63649536536394,Bom progresso! Mantém a consistência.,Ritmo Expert,72.07,True,13.3574,Pendente,Atividade,c85cdb0ef48d09c8,330949523d665e3b
Braga,Avançado,39.8,2026-05-17T12:37:39,9rkzPksYRvIBhmrDyeZu,38.7180169516627,-9.13478072912051,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,0.67,True,19.5911,Ativo,Convite,8dc02e5c153f83a3,8dc02e5c153f83a3
Lisboa,Avançado,40.37,2026-05-01T00:59:19,1E3jktmoKazKuU3tOkko,41.1642525689036,-8.63382607434009,Bom progresso! Mantém a consistência.,Ritmo Iniciante,1.97,True,19.5674,Ativo,Convite,8e7f2987241c2818,7f281c8dbac1f799
Porto,Moderado,6.11,2026-05-11T04:12:47,lrOk43DKTngzzpUSYj4r,41.1598327371512,-8.61630666228571,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,95.41,True,19.2688,Ativo,Atividade,867d47425e9cccc7,867d47425e9cccc7
Porto,Avançado,13.78,2026-05-18T07:02:05,wGJjUGaTS11Z9meiVq35,38.7230411208552,-9.13700305396899,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,52.92,True,17.5744,Ativo,Convite,3811390588367f0e,c7f34dc43387f858
Braga,Avançado,14.66,2026-05-30T10:34:20,mnEkXYLCtwRMowwbT1PY,40.2046421838766,-8.41466983870091,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,14.73,True,15.1798,Matched,Match,8dc02e5c153f83a3,75778bdb64d1008e
Lisboa,Iniciante,16.88,2026-05-04T14:15:45,buh7rq6TQOSKHriD4FJJ,41.1499293393172,-8.63463209995891,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,44.36,True,22.0386,Ativo,Convite,153c202e3cfef4ba,153c202e3cfef4ba
Coimbra,Moderado,52.12,2026-05-27T17:33:15,VbxZRhHa4ZN4CdfoOfx8,40.1949378156326,-8.40224151782858,Bom progresso! Mantém a consistência.,Ritmo Iniciante,66.71,True,17.6953,Matched,Convite,0e52f2934d8ce165,0e52f2934d8ce165
Braga,Iniciante,16.82,2026-05-10T00:32:11,s7l9okjSncL8OD6OdSfT,41.5415260789588,-8.41188240904651,Bom progresso! Mantém a consistência.,Ritmo Iniciante,38.61,True,15.3498,Ativo,Convite,72ba4e2f87adceb5,63d3511e9e857901
Coimbra,Moderado,82.66,2026-05-08T04:46:49,im5LH4lEdbyBjNrmXKEO,41.5438299091119,-8.43933078870515,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,87.97,True,19.3724,Ativo,Convite,5311a0642c2564ad,57e17fffc619e182
Porto,Iniciante,48,2026-05-22T09:04:23,HG2HChsoSzvpRLmqDMEd,41.5396055494486,-8.432389623811,Continua ativo para melhorares o teu ritmo.,Ritmo Iniciante,12.51,True,15.7717,Matched,Match,b30b0b43692b035b,b30b0b43692b035b
Lisboa,Moderado,58.51,2026-05-24T05:36:43,63dINUswzgSjTh6bEvEZ,38.7197621934919,-9.14513370212666,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,6.41,True,15.1527,Matched,Atividade,3b1338c1207d1e2e,e1bd0a847e7079be
Porto,Moderado,0.18,2026-05-02T11:00:43,qP2BwRkkXMCHlJbD9uow,40.2044349848136,-8.42226181227484,Bom progresso! Mantém a consistência.,Ritmo Avancado,59.91,True,16.8736,Matched,Convite,7f281c8dbac1f799,6214b1b462c04096
Coimbra,Iniciante,78.82,2026-05-10T14:37:50,GqKJoshmtx05E10dJg3F,41.1584329331056,-8.62252105867219,Bom progresso! Mantém a consistência.,Ritmo Expert,31.61,True,16.0038,Matched,Convite,53c682ded6545e06,06bf6a628379e030
Lisboa,Iniciante,86.83,2026-05-29T01:54:15,rW23uxXobLxjOEAgRpJa,41.5544363248659,-8.4299851606443,Bom progresso! Mantém a consistência.,Ritmo Iniciante,70.88,True,15.2633,Pendente,Convite,d0825fdf3da3660c,d0825fdf3da3660c
Lisboa,Avançado,47.22,2026-05-30T11:15:41,xtwYwub7t817gXuJWFPM,40.197589694023,-8.40619666854128,Bom progresso! Mantém a consistência.,Ritmo Iniciante,78.35,True,20.4192,Matched,Convite,19a558ecc36977ce,e84878f982129128
Braga,Iniciante,94.17,2026-05-12T00:04:16,imfJiav42Mdt8zI4Us0c,41.1557931867255,-8.6358782956016,Bom progresso! Mantém a consistência.,Ritmo Avancado,96.55,True,17.6585,Matched,Match,f879804e4456e5d4,9d16533a62ab9315
Lisboa,Avançado,56.62,2026-05-24T13:06:42,HjAG3Bjsu63HmeRscKhR,38.7214429516128,-9.12618769001525,Bom progresso! Mantém a consistência.,Ritmo Avancado,44.22,True,21.7568,Pendente,Match,91279a646f8ea6ac,39a54d73a921b9f6
Braga,Iniciante,65.18,2026-05-28T00:04:22,pumoAijNBFDudBmUU5EP,40.1978759849602,-8.40896427748439,Bom progresso! Mantém a consistência.,Ritmo Avancado,61.11,True,15.4365,Ativo,Atividade,e84878f982129128,daf96d2280390dec
Braga,Avançado,74.7,2026-05-25T14:30:59,UzkmKemNyFCtpqR2Og09,38.7288397077478,-9.13511202569074,Bom progresso! Mantém a consistência.,Ritmo Avancado,26.77,True,12.8173,Pendente,Convite,5afe6ceac06784f5,487b076a69a53671
Coimbra,Moderado,34.93,2026-05-11T04:41:46,O6WM0aeonsTVoUyLt4ys,41.1634831303865,-8.63035877723554,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,56.82,True,18.4463,Pendente,Match,ae7ec9246c4649bc,430f674c6dfe941a
Coimbra,Moderado,0.53,2026-05-02T13:26:34,tKMUqR4eXhuiMKkzstdJ,41.1684402644466,-8.63228994565242,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,25.04,True,23.5679,Ativo,Atividade,18d281edb3671f44,18d281edb3671f44
Lisboa,Iniciante,36.13,2026-05-21T17:50:41,JQF4HCYsP0U1CBGu5fKp,40.2030286049486,-8.41629872963082,Bom progresso! Mantém a consistência.,Ritmo Avancado,14.72,True,19.593,Matched,Match,d0825fdf3da3660c,d0825fdf3da3660c
Braga,Iniciante,51.95,2026-05-27T16:39:55,GaWSrhAMNnD8AVNCaGBo,41.5492902833695,-8.43498988185808,Bom progresso! Mantém a consistência.,Ritmo Iniciante,57.67,True,27.6461,Pendente,Atividade,f7c6682ad24d37f8,75778bdb64d1008e
Porto,Iniciante,83.9,2026-05-05T18:04:07,6ZhO2OFlj6jJpbtGA3DX,38.71322536436,-9.14169902929354,Bom progresso! Mantém a consistência.,Ritmo Avancado,14.47,True,18.9962,Matched,Atividade,c6a2d85265d19a41,c34c1310eab19c87
Braga,Moderado,17.59,2026-05-20T10:38:17,OsOaPVWkeyqTAYB9PCgN,41.5532461350003,-8.43388316872773,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,27.62,True,18.7067,Matched,Convite,e8c9832b5c388bb5,514af2be7dc985d8
Braga,Iniciante,22.64,2026-05-13T11:06:35,kS3DWg59eu5in5UwUFHe,40.2070243340267,-8.41339692885979,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Expert,95.29,True,11.5339,Matched,Convite,06bf6a628379e030,06bf6a628379e030
Coimbra,Iniciante,49.5,2026-05-07T07:52:56,NNeraq8hUJRASLdwzZpG,41.1699767536046,-8.63120576225894,Bom progresso! Mantém a consistência.,Ritmo Iniciante,29.64,True,19.2838,Ativo,Match,cbf338d836298cb7,7182af742e04dc6d
Braga,Avançado,48.97,2026-05-20T13:58:44,lAGJG5opsSxH7aKBTNAp,38.7260835237709,-9.14049088226732,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,57.42,True,18.506,Matched,Match,0f98939ac68105bb,cbf338d836298cb7
Porto,Iniciante,51.36,2026-05-24T12:54:13,8hooNaaEtBkHzKghd4v3,38.7283358748667,-9.13326340058111,Bom progresso! Mantém a consistência.,Ritmo Iniciante,41.63,True,16.7777,Matched,Atividade,131c7dd8f3ab4b35,d632e4ce536ec364
Braga,Iniciante,88.76,2026-05-22T05:39:18,Pdx2pFACcSqfuhazf5l3,38.7303719541465,-9.1428481834725,Bom progresso! Mantém a consistência.,Ritmo Avancado,68.66,True,17.5897,Ativo,Convite,5a7b6516c51a4d4e,95744df47936b8c4
Braga,Iniciante,50.27,2026-05-15T05:31:55,VIufrv0FSK4uzcwAXcEp,41.1705401695666,-8.62911162061745,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,43.93,True,17.7957,Ativo,Convite,57e17fffc619e182,234da97fe615c6b7
Porto,Moderado,40.08,2026-05-01T10:10:30,h5KqRVgC63oEWTg66sPq,38.7149228681023,-9.12792693213885,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,18.5,True,17.4602,Ativo,Match,da211edc7bac01a0,da211edc7bac01a0
Braga,Avançado,24.63,2026-05-25T08:04:38,q9GAmR2Rxu5C0RX7PFVu,41.5463743181937,-8.4123619759889,Bom progresso! Mantém a consistência.,Ritmo Expert,18.83,True,24.2691,Matched,Match,234da97fe615c6b7,234da97fe615c6b7
Porto,Iniciante,79.91,2026-05-06T18:47:09,68S8zL0CT9m34zzxraVV,38.7276829470775,-9.14910335446387,Continua ativo para melhorares o teu ritmo.,Ritmo Avancado,89.16,True,16.8874,Ativo,Convite,ec75a53f04901eec,ec75a53f04901eec
Porto,Moderado,31.68,2026-05-02T07:57:07,Nc83cNa80xJWr7HXfpAR,41.5379067927141,-8.43539699959867,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Avancado,59.24,True,18.5079,Pendente,Match,93279918e60ec274,923d0315f3ae2bb3
Porto,Moderado,25.53,2026-05-17T02:34:59,Dng3zCANGDuhVRTXWtUz,40.207183022373,-8.40904862354376,Continua ativo para melhorares o teu ritmo.,Ritmo Expert,96.48,True,16.7883,Ativo,Atividade,93279918e60ec274,2f2bd7547d602b7a
Braga,Iniciante,7.42,2026-05-03T13:52:48,DVswtBMzzlBs6IKOEm8P,41.5487874267045,-8.42551630898627,Mantem a atividade para evoluir de Moderado para Avançado.,Ritmo Iniciante,10.47,True,20.3503,Ativo,Convite,f7c6682ad24d37f8,f7c6682ad24d37f8
Braga,Avançado,40.96,2026-05-01T23:56:01,KzPi5hXKEBwU2GHzQbTJ,40.210000638193,-8.4215604727147,Bom progresso! Mantém a consistência.,Ritmo Iniciante,72.1,True,18.5303,Ativo,Match,5afe6ceac06784f5,de2dde23040292bc
