actionId,date,durationMinutes,encouragementMessage,id,recommendation,timestamp,title,userId
low_intensity,23-05-2026 06:39:01,2,Um ritmo mais leve será benéfico para o seu bem-estar.,5YDswPIGPpY4xKIw4JSO,True,1779518341000,Ritmo Baixo,c34c1310eab19c87
high_intensity,16-05-2026 13:02:13,10,Excelente intensidade! Continue assim.,d69nkhpr6QVTen60pZot,True,1778936533000,Alta Intensidade,04964f8452901231
high_intensity,13-05-2026 22:26:58,10,Excelente intensidade! Continue assim.,JV4ijcuEdN7rJ6UioVbo,True,1778711218000,Alta Intensidade,ce246387dd078174
high_intensity,15-05-2026 08:29:01,10,Excelente intensidade! Continue assim.,45OlGdLKSpVW8uvCCCFf,True,1778833741000,Alta Intensidade,574582321d04df00
low_intensity,03-05-2026 16:38:19,2,Um ritmo mais leve será benéfico para o seu bem-estar.,mlHK8cLzRY5fkytk23Qf,True,1777826299000,Ritmo Baixo,8e2e127651e9cbde
low_intensity,17-05-2026 15:58:44,2,Um ritmo mais leve será benéfico para o seu bem-estar.,YUwXHKgBdJIAw70Od4TI,True,1779033524000,Ritmo Baixo,06bf6a628379e030
medium_intensity,02-05-2026 20:25:32,5,Este nível de atividade é ideal para o seu bem-estar.,STpROolR9qFTAuS6lxEP,True,1777753532000,Ritmo Saudável,6214b1b462c04096
low_intensity,09-05-2026 22:06:59,2,Um ritmo mais leve será benéfico para o seu bem-estar.,QF7SykEAlexgmSQsq8CY,True,1778364419000,Ritmo Baixo,5e1de20fecf98844
high_intensity,04-05-2026 08:14:36,10,Excelente intensidade! Continue assim.,cCxnZVsvN1siPwZ3EZWM,True,1777882476000,Alta Intensidade,daf96d2280390dec
low_intensity,15-05-2026 14:05:10,2,Um ritmo mais leve será benéfico para o seu bem-estar.,HDC1Pms5xxmPs9kReQfy,True,1778853910000,Ritmo Baixo,c837debb39dd1e68
low_intensity,25-05-2026 13:14:58,2,Um ritmo mais leve será benéfico para o seu bem-estar.,Z3CJvb3BQN7oM6jARFz5,True,1779714898000,Ritmo Baixo,3db4e6efff8b7518
low_intensity,04-05-2026 10:15:19,2,Um ritmo mais leve será benéfico para o seu bem-estar.,jzSkj0Wd5k0P2SLjWOWA,True,1777889719000,Ritmo Baixo,91279a646f8ea6ac
high_intensity,12-05-2026 20:30:06,10,Excelente intensidade! Continue assim.,wSYithECB0MtB2KkNnZ4,True,1778617806000,Alta Intensidade,42d576864f9952c7
medium_intensity,26-05-2026 16:21:20,5,Este nível de atividade é ideal para o seu bem-estar.,MYOQ1V0DbBxoHOhswaIR,True,1779812480000,Ritmo Saudável,c7f34dc43387f858
low_intensity,24-05-2026 20:49:52,2,Um ritmo mais leve será benéfico para o seu bem-estar.,v1oy1740t5Q97KnMjzQ8,True,1779655792000,Ritmo Baixo,57e7d972b508815d
low_intensity,25-05-2026 17:10:30,2,Um ritmo mais leve será benéfico para o seu bem-estar.,A0alfHzBEUCjuWeX3civ,True,1779729030000,Ritmo Baixo,d5eb4d757b335d0e
medium_intensity,29-05-2026 08:46:34,5,Este nível de atividade é ideal para o seu bem-estar.,NlCYLVfHtknFvmbfbLyQ,True,1780044394000,Ritmo Saudável,923d0315f3ae2bb3
medium_intensity,21-05-2026 05:42:58,5,Este nível de atividade é ideal para o seu bem-estar.,VDv8yLn81VmPHt17WGp4,True,1779342178000,Ritmo Saudável,75778bdb64d1008e
high_intensity,17-05-2026 22:54:29,10,Excelente intensidade! Continue assim.,bSX9ezzDGFw2HVvhEG5Q,True,1779058469000,Alta Intensidade,bb4bb9fbcfcc16d1
low_intensity,20-05-2026 22:28:30,2,Um ritmo mais leve será benéfico para o seu bem-estar.,krKaA1YZtDwaITHbpAxW,True,1779316110000,Ritmo Baixo,ae7ec9246c4649bc
high_intensity,16-05-2026 04:22:56,10,Excelente intensidade! Continue assim.,gcYHXfiUNGzPSe4oPY3L,True,1778905376000,Alta Intensidade,057c44d337463e07
high_intensity,19-05-2026 09:18:39,10,Excelente intensidade! Continue assim.,LPpRcBeI2CliD1tYuiB5,True,1779182319000,Alta Intensidade,556be8558ce56421
low_intensity,05-05-2026 19:37:51,2,Um ritmo mais leve será benéfico para o seu bem-estar.,ac7zrLN5rwEEWFeiddZ6,True,1778009871000,Ritmo Baixo,389da1f3a7c1d8de
high_intensity,10-05-2026 02:59:52,10,Excelente intensidade! Continue assim.,9mWNvpW13xNG0DXHcW2k,True,1778381992000,Alta Intensidade,c51d4eb54f89fec8
low_intensity,29-05-2026 06:35:42,2,Um ritmo mais leve será benéfico para o seu bem-estar.,dfxuYQ34RtZmC2SlCfnf,True,1780036542000,Ritmo Baixo,3db4e6efff8b7518
high_intensity,04-05-2026 23:17:17,10,Excelente intensidade! Continue assim.,2KSAmiImm2tFCdE3nX4w,True,1777936637000,Alta Intensidade,330949523d665e3b
low_intensity,19-05-2026 18:26:16,2,Um ritmo mais leve será benéfico para o seu bem-estar.,HUGgfGbfeuKj3ghJeUoE,True,1779215176000,Ritmo Baixo,eb39e98aca20e7d3
low_intensity,17-05-2026 10:04:43,2,Um ritmo mais leve será benéfico para o seu bem-estar.,93ZdZuqHqvWbvc38Tcw1,True,1779012283000,Ritmo Baixo,3993ad7e2565b6b0
high_intensity,08-05-2026 19:22:51,10,Excelente intensidade! Continue assim.,KQlXGejC18SapVqAWDgY,True,1778268171000,Alta Intensidade,fb188f553674b4c4
medium_intensity,14-05-2026 22:31:43,5,Este nível de atividade é ideal para o seu bem-estar.,DWZXfV2fn4u2JJsw4Rw3,True,1778797903000,Ritmo Saudável,04964f8452901231
low_intensity,18-05-2026 12:50:42,2,Um ritmo mais leve será benéfico para o seu bem-estar.,g1pfScsq6ONvqTc99syE,True,1779108642000,Ritmo Baixo,131c7dd8f3ab4b35
high_intensity,14-05-2026 22:38:51,10,Excelente intensidade! Continue assim.,Cu8WeSZQTU2uhHfj6Mns,True,1778798331000,Alta Intensidade,2a339e8954684016
high_intensity,18-05-2026 22:28:22,10,Excelente intensidade! Continue assim.,Nss4ALg1Hft055cneVgW,True,1779143302000,Alta Intensidade,4c885efe7bde3ff4
medium_intensity,01-05-2026 23:11:18,5,Este nível de atividade é ideal para o seu bem-estar.,Jt7ELd2nbX6EVNgS6DCn,True,1777677078000,Ritmo Saudável,6214b1b462c04096
medium_intensity,04-05-2026 23:34:00,5,Este nível de atividade é ideal para o seu bem-estar.,5foRIt86s1f007QuXqAt,True,1777937640000,Ritmo Saudável,c837debb39dd1e68
low_intensity,19-05-2026 17:12:49,2,Um ritmo mais leve será benéfico para o seu bem-estar.,p6pixVqtATspZdOtLcVl,True,1779210769000,Ritmo Baixo,3b1338c1207d1e2e
high_intensity,10-05-2026 08:24:59,10,Excelente intensidade! Continue assim.,gxpaEBCi8ba1tPfBjQXn,True,1778401499000,Alta Intensidade,63d3511e9e857901
low_intensity,26-05-2026 00:55:21,2,Um ritmo mais leve será benéfico para o seu bem-estar.,mW85e2F2ANmakllBCwOD,True,1779756921000,Ritmo Baixo,0f98939ac68105bb
low_intensity,29-05-2026 13:35:49,2,Um ritmo mais leve será benéfico para o seu bem-estar.,L44hlcam7DUrMslnmdYe,True,1780061749000,Ritmo Baixo,3bd002cf1fcfa789
medium_intensity,11-05-2026 05:56:59,5,Este nível de atividade é ideal para o seu bem-estar.,OcRVOCdN6ORutCPuA7rr,True,1778479019000,Ritmo Saudável,9d16533a62ab9315
medium_intensity,14-05-2026 19:07:15,5,Este nível de atividade é ideal para o seu bem-estar.,m75zPE4C8xftbhXOuvWk,True,1778785635000,Ritmo Saudável,552b8d6c350cb13c
medium_intensity,20-05-2026 14:22:26,5,Este nível de atividade é ideal para o seu bem-estar.,Qnzfqn2DpytIkbJS9h6E,True,1779286946000,Ritmo Saudável,c51d4eb54f89fec8
medium_intensity,12-05-2026 03:38:22,5,Este nível de atividade é ideal para o seu bem-estar.,8UFty3JkO8rG9hT1DyGC,True,1778557102000,Ritmo Saudável,de2dde23040292bc
high_intensity,11-05-2026 07:01:57,10,Excelente intensidade! Continue assim.,k8mKgVlrMRHvMB0IPGjD,True,1778482917000,Alta Intensidade,517fc5ca69b652a5
medium_intensity,10-05-2026 16:22:30,5,Este nível de atividade é ideal para o seu bem-estar.,ZLpiiytEFPPBLFGuMMEi,True,1778430150000,Ritmo Saudável,6588d11c4a11acb1
medium_intensity,11-05-2026 15:50:02,5,Este nível de atividade é ideal para o seu bem-estar.,VGmQrNpLDb4fJZyhiTkJ,True,1778514602000,Ritmo Saudável,6f36a3307488809f
medium_intensity,12-05-2026 18:16:42,5,Este nível de atividade é ideal para o seu bem-estar.,EQZMVWqiL9QyFseNjq3Y,True,1778609802000,Ritmo Saudável,7f281c8dbac1f799
low_intensity,22-05-2026 20:51:05,2,Um ritmo mais leve será benéfico para o seu bem-estar.,zTyQfFOUkFb5kn0DeKts,True,1779483065000,Ritmo Baixo,3811390588367f0e
low_intensity,11-05-2026 01:12:28,2,Um ritmo mais leve será benéfico para o seu bem-estar.,ylPMDE7RgN15rA3VaBTA,True,1778461948000,Ritmo Baixo,153c202e3cfef4ba
medium_intensity,07-05-2026 15:00:12,5,Este nível de atividade é ideal para o seu bem-estar.,KuVEKiAH4NurwCdP02WI,True,1778166012000,Ritmo Saudável,72bd2672c948d2cb
low_intensity,13-05-2026 16:15:28,2,Um ritmo mais leve será benéfico para o seu bem-estar.,Lhv4q0DYkc4N5MRoj1XP,True,1778688928000,Ritmo Baixo,556be8558ce56421
high_intensity,11-05-2026 04:16:29,10,Excelente intensidade! Continue assim.,uDqxYNZXtbji0ZsxWNbG,True,1778472989000,Alta Intensidade,53c682ded6545e06
high_intensity,08-05-2026 04:25:06,10,Excelente intensidade! Continue assim.,3UiQysE42OCRfdcFusfL,True,1778214306000,Alta Intensidade,923d0315f3ae2bb3
high_intensity,20-05-2026 05:25:32,10,Excelente intensidade! Continue assim.,of273MjN1lLtGQaG3k1X,True,1779254732000,Alta Intensidade,bb4bb9fbcfcc16d1
medium_intensity,20-05-2026 23:32:53,5,Este nível de atividade é ideal para o seu bem-estar.,zaxBQnwwQvPQZJ8B1DHC,True,1779319973000,Ritmo Saudável,057c44d337463e07
high_intensity,05-05-2026 05:06:25,10,Excelente intensidade! Continue assim.,5680sH80x0548Q8xlMRH,True,1777957585000,Alta Intensidade,bb80f878cef35322
low_intensity,21-05-2026 15:59:16,2,Um ritmo mais leve será benéfico para o seu bem-estar.,6xYjyrcnXXlYCe2gh7Wb,True,1779379156000,Ritmo Baixo,91d55d217a2af234
low_intensity,19-05-2026 14:52:39,2,Um ritmo mais leve será benéfico para o seu bem-estar.,4llRk4i9VjtqeYqNI0Qu,True,1779202359000,Ritmo Baixo,1bd749deaf799034
low_intensity,19-05-2026 23:49:09,2,Um ritmo mais leve será benéfico para o seu bem-estar.,9E0m3sl8BbzztX07KL6L,True,1779234549000,Ritmo Baixo,ce246387dd078174
medium_intensity,09-05-2026 18:20:38,5,Este nível de atividade é ideal para o seu bem-estar.,ZWgLmaCayoVVnHCHVubB,True,1778350838000,Ritmo Saudável,8f8c45c33ff51d0e
low_intensity,17-05-2026 20:33:31,2,Um ritmo mais leve será benéfico para o seu bem-estar.,jrM7hSGaynO4pnwW0rdc,True,1779050011000,Ritmo Baixo,d4389e820d4f82fa
high_intensity,23-05-2026 15:52:51,10,Excelente intensidade! Continue assim.,fh9MteGBzNzQyqbSFiaL,True,1779551571000,Alta Intensidade,6588d11c4a11acb1
high_intensity,09-05-2026 17:06:44,10,Excelente intensidade! Continue assim.,8z4cBSgMOW9YcuCCT9Aq,True,1778346404000,Alta Intensidade,55b620d8c0ab41e0
medium_intensity,05-05-2026 06:51:46,5,Este nível de atividade é ideal para o seu bem-estar.,KIvp9kdUICzDbsWZ7XEh,True,1777963906000,Ritmo Saudável,c34c1310eab19c87
high_intensity,11-05-2026 19:20:08,10,Excelente intensidade! Continue assim.,ylZlfFP6Dlgc6gZlNv9h,True,1778527208000,Alta Intensidade,6588d11c4a11acb1
medium_intensity,27-05-2026 22:27:07,5,Este nível de atividade é ideal para o seu bem-estar.,dcAZ46pPoHjRqR8TdFAf,True,1779920827000,Ritmo Saudável,91279a646f8ea6ac
medium_intensity,04-05-2026 09:55:36,5,Este nível de atividade é ideal para o seu bem-estar.,pyuQHvMjyQwIFtSUU1s5,True,1777888536000,Ritmo Saudável,24d6a87b0598b02e
medium_intensity,22-05-2026 20:24:01,5,Este nível de atividade é ideal para o seu bem-estar.,OHGi5IZ7rblpqaqeaso3,True,1779481441000,Ritmo Saudável,7f281c8dbac1f799
medium_intensity,06-05-2026 18:27:48,5,Este nível de atividade é ideal para o seu bem-estar.,xM6iIpdHGBCqOBRorZ8t,True,1778092068000,Ritmo Saudável,7182af742e04dc6d
medium_intensity,03-05-2026 03:36:26,5,Este nível de atividade é ideal para o seu bem-estar.,qidEyqR6DtaTV4EJDiz0,True,1777779386000,Ritmo Saudável,330949523d665e3b
high_intensity,11-05-2026 05:54:05,10,Excelente intensidade! Continue assim.,PZQkBj4SKcF3tcXbqQPn,True,1778478845000,Alta Intensidade,72bd2672c948d2cb
medium_intensity,14-05-2026 02:57:10,5,Este nível de atividade é ideal para o seu bem-estar.,0q2OyuK9g0tDLaDKzylN,True,1778727430000,Ritmo Saudável,a2fd30e5fa49ad53
low_intensity,14-05-2026 11:16:41,2,Um ritmo mais leve será benéfico para o seu bem-estar.,XPV2T8wMKnRP5s6DvENJ,True,1778757401000,Ritmo Baixo,c9ab51cba10ae1e9
high_intensity,04-05-2026 23:41:09,10,Excelente intensidade! Continue assim.,F3ZeYJ4UfFEN3ecgq6rs,True,1777938069000,Alta Intensidade,3bd002cf1fcfa789
medium_intensity,22-05-2026 17:22:31,5,Este nível de atividade é ideal para o seu bem-estar.,6kk7QG9MyljW0WFtMTEa,True,1779470551000,Ritmo Saudável,75778bdb64d1008e
high_intensity,21-05-2026 15:01:21,10,Excelente intensidade! Continue assim.,8r5aqZR3CCwzzxxsYpmu,True,1779375681000,Alta Intensidade,923d0315f3ae2bb3
high_intensity,09-05-2026 06:56:10,10,Excelente intensidade! Continue assim.,2JJ1uuoHTZp1tu6my5QE,True,1778309770000,Alta Intensidade,5a7b6516c51a4d4e
high_intensity,05-05-2026 00:18:07,10,Excelente intensidade! Continue assim.,qUeKvuRDV3LWV5Mwvlal,True,1777940287000,Alta Intensidade,923d0315f3ae2bb3
medium_intensity,16-05-2026 10:21:47,5,Este nível de atividade é ideal para o seu bem-estar.,sw4ihlWL9YeLgQpF66ZR,True,1778926907000,Ritmo Saudável,bb80f878cef35322
medium_intensity,22-05-2026 19:51:12,5,Este nível de atividade é ideal para o seu bem-estar.,tk8Q3kfLzqWeSDsF3xDa,True,1779479472000,Ritmo Saudável,c837debb39dd1e68
medium_intensity,26-05-2026 05:57:56,5,Este nível de atividade é ideal para o seu bem-estar.,k7WhMiML4XFZFy5CZLNH,True,1779775076000,Ritmo Saudável,de2dde23040292bc
high_intensity,11-05-2026 15:42:45,10,Excelente intensidade! Continue assim.,46KVKWVu122GxMd3iXW4,True,1778514165000,Alta Intensidade,e84878f982129128
high_intensity,02-05-2026 11:26:36,10,Excelente intensidade! Continue assim.,QxsRF8BHjqAYP3Lzygjs,True,1777721196000,Alta Intensidade,72bd2672c948d2cb
medium_intensity,25-05-2026 18:30:51,5,Este nível de atividade é ideal para o seu bem-estar.,OndXmg71i5WziX4Gtj98,True,1779733851000,Ritmo Saudável,daf96d2280390dec
low_intensity,01-05-2026 20:54:35,2,Um ritmo mais leve será benéfico para o seu bem-estar.,THybNAnloYwZeVpwRYrk,True,1777668875000,Ritmo Baixo,1bd749deaf799034
medium_intensity,30-05-2026 03:51:20,5,Este nível de atividade é ideal para o seu bem-estar.,rldYRM4ivnw5pQn7mdLg,True,1780113080000,Ritmo Saudável,923d0315f3ae2bb3
high_intensity,14-05-2026 14:04:21,10,Excelente intensidade! Continue assim.,eBGqxZUATTwuCkb2mSFw,True,1778767461000,Alta Intensidade,e9da39984fb29dc6
high_intensity,04-05-2026 18:40:02,10,Excelente intensidade! Continue assim.,G9lFK6rGkbumOvn3fjgc,True,1777920002000,Alta Intensidade,3993ad7e2565b6b0
low_intensity,22-05-2026 22:17:30,2,Um ritmo mais leve será benéfico para o seu bem-estar.,qOlirhMtfqC0bvHMIecR,True,1779488250000,Ritmo Baixo,57e7d972b508815d
medium_intensity,09-05-2026 09:37:23,5,Este nível de atividade é ideal para o seu bem-estar.,qo6QLcNlAyjDYoM59ofI,True,1778319443000,Ritmo Saudável,c51d4eb54f89fec8
low_intensity,11-05-2026 15:36:20,2,Um ritmo mais leve será benéfico para o seu bem-estar.,6WXhr511t0AXhuDG6jJE,True,1778513780000,Ritmo Baixo,f7af4712fd6b9108
high_intensity,11-05-2026 21:46:36,10,Excelente intensidade! Continue assim.,k3HlYIf4qX1qd88nIk5y,True,1778535996000,Alta Intensidade,34cbefbc28798720
medium_intensity,13-05-2026 23:21:10,5,Este nível de atividade é ideal para o seu bem-estar.,OsbJARpTwSRFIKM3GwjL,True,1778714470000,Ritmo Saudável,923d0315f3ae2bb3
high_intensity,29-05-2026 15:09:55,10,Excelente intensidade! Continue assim.,3hC0zFAGUlnLYN5YtwNL,True,1780067395000,Alta Intensidade,cb207a93391638cb
low_intensity,11-05-2026 00:53:40,2,Um ritmo mais leve será benéfico para o seu bem-estar.,SlZlqDVJUXJA5qmfvwWf,True,1778460820000,Ritmo Baixo,b8e78b83a62a0cb7
low_intensity,09-05-2026 02:36:11,2,Um ritmo mais leve será benéfico para o seu bem-estar.,2tGM9xAOxEi2UNmtt9Xt,True,1778294171000,Ritmo Baixo,d0825fdf3da3660c
medium_intensity,15-05-2026 09:13:01,5,Este nível de atividade é ideal para o seu bem-estar.,FKtj9WPqEEhKAinbdSXk,True,1778836381000,Ritmo Saudável,c6a2d85265d19a41
medium_intensity,10-05-2026 20:02:08,5,Este nível de atividade é ideal para o seu bem-estar.,t7M9egK1DcGBKrNUKGZf,True,1778443328000,Ritmo Saudável,c34c1310eab19c87
medium_intensity,29-05-2026 11:37:58,5,Este nível de atividade é ideal para o seu bem-estar.,faH0IHOHX6ecGV1euuqw,True,1780054678000,Ritmo Saudável,7e8fb26408446272
low_intensity,30-05-2026 22:28:19,2,Um ritmo mais leve será benéfico para o seu bem-estar.,iEwfWxcVR4uOfZ6Mtcb6,True,1780180099000,Ritmo Baixo,95744df47936b8c4
medium_intensity,03-05-2026 19:26:54,5,Este nível de atividade é ideal para o seu bem-estar.,RXH9vcPPcX6KfMX4C4C9,True,1777836414000,Ritmo Saudável,517fc5ca69b652a5
low_intensity,21-05-2026 19:39:46,2,Um ritmo mais leve será benéfico para o seu bem-estar.,b519Awy6Ajt6qCW1EQRt,True,1779392386000,Ritmo Baixo,1b1cc9cee9f27003
medium_intensity,27-05-2026 16:53:26,5,Este nível de atividade é ideal para o seu bem-estar.,GugSbCC9bpqITxVAGu9M,True,1779900806000,Ritmo Saudável,a2fd30e5fa49ad53
medium_intensity,20-05-2026 10:26:39,5,Este nível de atividade é ideal para o seu bem-estar.,ZsNpEM2ZXRdL1Bc54EMY,True,1779272799000,Ritmo Saudável,17b4966e9be4d8d8
high_intensity,10-05-2026 23:09:15,10,Excelente intensidade! Continue assim.,tTHpcAwVkOdAZwl6E78q,True,1778454555000,Alta Intensidade,95744df47936b8c4
low_intensity,18-05-2026 12:30:34,2,Um ritmo mais leve será benéfico para o seu bem-estar.,0FBaCg0KOlbIexcdBNXT,True,1779107434000,Ritmo Baixo,91d55d217a2af234
low_intensity,26-05-2026 12:24:32,2,Um ritmo mais leve será benéfico para o seu bem-estar.,nI4GBAXvdxpAjq9iGcwu,True,1779798272000,Ritmo Baixo,6214b1b462c04096
low_intensity,08-05-2026 15:07:04,2,Um ritmo mais leve será benéfico para o seu bem-estar.,cStBR5ysoxcHQRafYp4w,True,1778252824000,Ritmo Baixo,1b38ab967d98cc4e
medium_intensity,18-05-2026 02:28:18,5,Este nível de atividade é ideal para o seu bem-estar.,VO4QXsDFEBriQKUsjJtC,True,1779071298000,Ritmo Saudável,3811390588367f0e
low_intensity,30-05-2026 01:20:39,2,Um ritmo mais leve será benéfico para o seu bem-estar.,FPzSofywbZDh2q8WmUSv,True,1780104039000,Ritmo Baixo,c85cdb0ef48d09c8
medium_intensity,07-05-2026 05:03:43,5,Este nível de atividade é ideal para o seu bem-estar.,TLwzax5ZbIGYS6fNwfV8,True,1778130223000,Ritmo Saudável,9d16533a62ab9315
high_intensity,23-05-2026 15:46:37,10,Excelente intensidade! Continue assim.,rPS5vzhfpa0MlGHWzGRi,True,1779551197000,Alta Intensidade,cb4c1290e91970dd
medium_intensity,12-05-2026 20:52:28,5,Este nível de atividade é ideal para o seu bem-estar.,8AvptQ15zlINghXjBcgq,True,1778619148000,Ritmo Saudável,e8c9832b5c388bb5
low_intensity,08-05-2026 17:46:35,2,Um ritmo mais leve será benéfico para o seu bem-estar.,Eac3ACjaysRyiHjqkLc1,True,1778262395000,Ritmo Baixo,ae7ec9246c4649bc
medium_intensity,07-05-2026 15:42:59,5,Este nível de atividade é ideal para o seu bem-estar.,oq7WkQL1qFejjV3JMQ3v,True,1778168579000,Ritmo Saudável,39a54d73a921b9f6
high_intensity,07-05-2026 01:04:53,10,Excelente intensidade! Continue assim.,A0pQpTQ0cDTm3vtfJmVp,True,1778115893000,Alta Intensidade,ae7ec9246c4649bc
high_intensity,21-05-2026 04:43:49,10,Excelente intensidade! Continue assim.,TaAQkZKYSyxy7GY0I4tX,True,1779338629000,Alta Intensidade,da211edc7bac01a0
low_intensity,30-05-2026 13:48:19,2,Um ritmo mais leve será benéfico para o seu bem-estar.,STiBS24ew8AAixQKeQBo,True,1780148899000,Ritmo Baixo,19a558ecc36977ce
low_intensity,28-05-2026 12:56:23,2,Um ritmo mais leve será benéfico para o seu bem-estar.,zEc1bakoA8gPXSerNHwt,True,1779972983000,Ritmo Baixo,7f281c8dbac1f799
low_intensity,14-05-2026 00:27:24,2,Um ritmo mais leve será benéfico para o seu bem-estar.,EJj4Q59YzjFuGPbttY5D,True,1778718444000,Ritmo Baixo,06bf6a628379e030
low_intensity,20-05-2026 07:13:33,2,Um ritmo mais leve será benéfico para o seu bem-estar.,CZzKlANmnblxILfMWgb9,True,1779261213000,Ritmo Baixo,42d576864f9952c7
medium_intensity,30-05-2026 16:03:27,5,Este nível de atividade é ideal para o seu bem-estar.,sDU4MOtDu6rqRMNc4zGa,True,1780157007000,Ritmo Saudável,487b076a69a53671
low_intensity,04-05-2026 09:52:55,2,Um ritmo mais leve será benéfico para o seu bem-estar.,qSaR3tmCsTWKBUqUwpEB,True,1777888375000,Ritmo Baixo,b8e78b83a62a0cb7
high_intensity,14-05-2026 08:32:49,10,Excelente intensidade! Continue assim.,w1omcEFoRPaz8SB7tSx1,True,1778747569000,Alta Intensidade,556be8558ce56421
low_intensity,04-05-2026 11:49:11,2,Um ritmo mais leve será benéfico para o seu bem-estar.,9pJ7DMa6jeKHxHSASfuI,True,1777895351000,Ritmo Baixo,75778bdb64d1008e
medium_intensity,10-05-2026 00:11:19,5,Este nível de atividade é ideal para o seu bem-estar.,WHbl1TGWrXq8ofKlMknc,True,1778371879000,Ritmo Saudável,517fc5ca69b652a5
high_intensity,24-05-2026 20:13:35,10,Excelente intensidade! Continue assim.,3zXxxWCQyXxNgIeOYDLj,True,1779653615000,Alta Intensidade,82a83fc853728306
high_intensity,29-05-2026 23:28:29,10,Excelente intensidade! Continue assim.,t0PfvahyToUzvViU4jPk,True,1780097309000,Alta Intensidade,057c44d337463e07
low_intensity,29-05-2026 00:50:08,2,Um ritmo mais leve será benéfico para o seu bem-estar.,Xg4ghwgax4DlOkplSLd1,True,1780015808000,Ritmo Baixo,5a7b6516c51a4d4e
high_intensity,11-05-2026 21:44:51,10,Excelente intensidade! Continue assim.,YciMxkmSqm9rWGcXXfSm,True,1778535891000,Alta Intensidade,3811390588367f0e
medium_intensity,04-05-2026 08:05:55,5,Este nível de atividade é ideal para o seu bem-estar.,YpoGGdm2hgy35d4tukAs,True,1777881955000,Ritmo Saudável,057c44d337463e07
medium_intensity,08-05-2026 00:06:43,5,Este nível de atividade é ideal para o seu bem-estar.,cF6S3gn6El6UEO4mEHxy,True,1778198803000,Ritmo Saudável,6214b1b462c04096
low_intensity,10-05-2026 23:23:25,2,Um ritmo mais leve será benéfico para o seu bem-estar.,mdrzV0KukylPNDEiaVGg,True,1778455405000,Ritmo Baixo,c9ab51cba10ae1e9
medium_intensity,03-05-2026 03:51:31,5,Este nível de atividade é ideal para o seu bem-estar.,lVWjHB15lgRZBKFMcRRu,True,1777780291000,Ritmo Saudável,e84878f982129128
high_intensity,19-05-2026 05:18:25,10,Excelente intensidade! Continue assim.,qqlzWJBXAqi7RuINuvnS,True,1779167905000,Alta Intensidade,b30b0b43692b035b
high_intensity,21-05-2026 20:42:15,10,Excelente intensidade! Continue assim.,dw0gsf4xy40HASDUUVQx,True,1779396135000,Alta Intensidade,82a83fc853728306
low_intensity,14-05-2026 02:05:24,2,Um ritmo mais leve será benéfico para o seu bem-estar.,mJz8HQwPuqeyrFkHBVEi,True,1778724324000,Ritmo Baixo,430f674c6dfe941a
high_intensity,04-05-2026 05:54:12,10,Excelente intensidade! Continue assim.,ADyBQ23dqIDlYgf91z8S,True,1777874052000,Alta Intensidade,55b620d8c0ab41e0
medium_intensity,19-05-2026 17:27:16,5,Este nível de atividade é ideal para o seu bem-estar.,U5npSqV0FDhMlMMzIPrt,True,1779211636000,Ritmo Saudável,c51d4eb54f89fec8
medium_intensity,17-05-2026 00:01:02,5,Este nível de atividade é ideal para o seu bem-estar.,sLWc79mHifZ1wNvJ1raN,True,1778976062000,Ritmo Saudável,55b620d8c0ab41e0
low_intensity,08-05-2026 13:51:43,2,Um ritmo mais leve será benéfico para o seu bem-estar.,JBoBmXSDrycL9hMxduHr,True,1778248303000,Ritmo Baixo,1b1cc9cee9f27003
high_intensity,28-05-2026 06:12:18,10,Excelente intensidade! Continue assim.,4Lf5AjLbn2OHQsuvdMS1,True,1779948738000,Alta Intensidade,517fc5ca69b652a5
medium_intensity,10-05-2026 18:23:09,5,Este nível de atividade é ideal para o seu bem-estar.,ee7IkJmS42ttVAhZzGTf,True,1778437389000,Ritmo Saudável,8e7f2987241c2818
low_intensity,28-05-2026 19:58:32,2,Um ritmo mais leve será benéfico para o seu bem-estar.,L75ZHfQi8vZ7KMH9Cj0f,True,1779998312000,Ritmo Baixo,e8c9832b5c388bb5
medium_intensity,20-05-2026 19:42:40,5,Este nível de atividade é ideal para o seu bem-estar.,taqVkVpGm9DwIqtze0G5,True,1779306160000,Ritmo Saudável,de2dde23040292bc
medium_intensity,04-05-2026 04:53:15,5,Este nível de atividade é ideal para o seu bem-estar.,IEM7Vbl2M41NgIaocoX8,True,1777870395000,Ritmo Saudável,3cc68b8049eb8d4c
high_intensity,12-05-2026 16:35:06,10,Excelente intensidade! Continue assim.,8a47CwwXfMrISqHAybzZ,True,1778603706000,Alta Intensidade,3bd002cf1fcfa789
medium_intensity,01-05-2026 21:08:51,5,Este nível de atividade é ideal para o seu bem-estar.,g2kUYGJ9xnMA7f7BhAlW,True,1777669731000,Ritmo Saudável,d5eb4d757b335d0e
high_intensity,02-05-2026 18:03:38,10,Excelente intensidade! Continue assim.,NmlZWKCrw9WBeoSbLsHM,True,1777745018000,Alta Intensidade,bb80f878cef35322
medium_intensity,10-05-2026 08:13:01,5,Este nível de atividade é ideal para o seu bem-estar.,wm2GHAFE9g8wmxaJ8xjg,True,1778400781000,Ritmo Saudável,bbbe498ee44f6349
low_intensity,29-05-2026 05:58:04,2,Um ritmo mais leve será benéfico para o seu bem-estar.,kqbtXcyVpvKiPYQT1Brp,True,1780034284000,Ritmo Baixo,fb188f553674b4c4
